Region,Week,Anxiety Percentage,Depression Percentage,Covid Cases Percentage,Covid Deaths Percentage
Idaho,31,19.676394849785407,16.28755364806867,4.66937968803054,4.71512260425729
Idaho,32,19.150375939849624,15.852130325814535,4.70405125732506,4.77289197991563
Idaho,33,18.89777411376752,15.643033800494642,4.73145213843166,4.83879057909475
Idaho,34,21.010999083409715,17.3923006416132,4.83807645403964,4.9275201890131
Idaho,35,20.16094986807388,16.688654353562004,4.99817159458792,5.01694164774172
Idaho,36,18.412048192771085,15.240963855421686,5.2262136029256,5.18540683304477
Idaho,37,19.37700760777684,16.039729501267963,5.54963696025874,5.44000719522763
Idaho,38,20.394128113879,16.881672597864767,5.95788563534148,6.02340870449581
Idaho,39,20.485254691689008,16.95710455764075,6.38719597276675,6.78288573598012
Illinois,1,20.9769820971867,17.218670076726344,0.176014123183674,0.395459650624303
Illinois,2,33.20647773279352,27.257085020242915,0.121815067710446,0.274538669880039
Illinois,3,9.8552117753079,8.089516371282668,0.148340244404279,0.338646413112896
Illinois,4,13.943051423714406,11.444963875903102,0.172776222486948,0.391751497437517
Illinois,5,14.258148631029988,11.70360712733594,0.190139031762716,0.437832744156512
Illinois,6,17.294675803900898,14.196099103848182,0.20282211022515,0.484793662251934
Illinois,7,18.556561085972852,15.231900452488688,0.211689497720277,0.527951693320033
Illinois,8,12.716279069767442,10.437984496124033,0.21867774405609,0.55572224200355
Illinois,9,14.987665600730928,12.302421196893558,0.226710192863509,0.575372747212355
Illinois,10,16.37125748502994,13.43812375249501,0.235486308543915,0.587688146482336
Illinois,11,15.070280202113,12.370234267340376,0.245725418819704,0.599096807564308
Illinois,12,16.67920691408236,13.690899847483475,0.258309024231892,0.607961188357536
Illinois,13,12.218994413407822,10.02979515828678,0.777079235631198,1.43520415074969
Illinois,14,12.657407407407408,10.38966049382716,0.876637472904937,1.48671229319095
Illinois,15,14.117039586919104,11.587779690189327,0.967129376583055,1.53930310809551
Illinois,16,14.06258036862409,11.543077582511788,1.06771938219712,1.60246351292298
Illinois,17,15.132841328413283,12.42158671586716,1.22976415572075,1.68591049303145
Illinois,18,22.40983606557377,18.3948087431694,1.52213582120653,1.79869789689521
Illinois,19,18.0164744645799,14.788577704557936,2.05777967786589,2.0100355617304
Illinois,20,17.638709677419357,14.478494623655914,2.55203904183886,2.34122506825235
Illinois,21,19.09662398137369,15.675203725261932,2.97294787805028,2.75277593836237
Illinois,22,19.390070921985817,15.916075650118204,3.58470793073523,3.43174690690627
Illinois,23,17.249211356466876,14.158780231335436,3.81908760159515,3.66841910738257
Illinois,24,17.15899581589958,14.084728033472803,3.96588601372061,3.8403745613654
Illinois,25,16.83324781939456,13.817342226782966,4.06124283740135,3.96360975449996
Illinois,26,16.798771121351766,13.78904249871992,4.14360837489748,4.05647598503909
Illinois,27,16.636916835699797,13.656186612576064,4.22960732428746,4.11645603950564
Illinois,28,17.753246753246753,14.572510822510823,4.50781783702429,4.2238571478645
Illinois,29,16.902627511591962,13.874291602266872,4.63446501979526,4.29555713174622
Illinois,30,21.0983922829582,17.318327974276528,4.72101927219712,4.3703697989599
Illinois,31,19.8475499092559,16.29159104658197,4.76852559036945,4.43784736023477
Illinois,32,21.570019723865876,17.705456936226167,4.78733472721356,4.48785329463321
Illinois,33,21.45716154349248,17.612818835840418,4.79922810606167,4.51509604049087
Illinois,34,25.51166407465008,20.94090202177294,4.87546864340006,4.554816586488
Illinois,35,23.825708061002175,19.557007988380537,4.99096452685999,4.58090899285341
Illinois,36,23.653929343907713,19.41600576784427,5.15540723582894,4.62953451986115
Illinois,37,23.79115300942712,19.5286439448876,5.34519361446405,4.70050369983014
Illinois,38,25.97624703087886,21.322248614410135,5.52221887062124,4.80261324652466
Illinois,39,26.565182186234814,21.805668016194332,5.65647944551986,4.89481634018002
Indiana,1,21.12274678111588,17.935622317596568,0.111942380147403,0.365205887129463
Indiana,2,33.84869325997249,28.7414030261348,0.0723284841998435,0.237053741775936
Indiana,3,10.279030910609858,8.728070175438596,0.0833579796057454,0.275105924231001
Indiana,4,13.79372197309417,11.71244394618834,0.0944675960042375,0.31112478395946
Indiana,5,12.863565081024568,10.92263460533194,0.104152344627096,0.337373131884745
Indiana,6,17.14843205574913,14.560975609756095,0.112910261520855,0.362802869361656
Indiana,7,17.729106628242075,15.054034582132564,0.120906534410977,0.382660774431891
Indiana,8,12.27944111776447,10.426646706586826,0.128385482867461,0.401515221533152
Indiana,9,14.833031946955998,12.594936708860761,0.135976205054349,0.414058446145335
Indiana,10,15.5059861373661,13.166351606805293,0.144861722047418,0.426179162139003
Indiana,11,14.647619047619049,12.4375,0.155777960000831,0.436768284390551
Indiana,12,16.526527871054398,14.0329079919409,0.170397568278417,0.446565202982383
Indiana,13,11.998049731838128,10.187713310580206,0.580998366916558,1.11323098942276
Indiana,14,12.678001030396702,10.765069551777437,0.664032400533744,1.16247965026849
Indiana,15,12.809994794377928,10.877147319104632,0.74059938415642,1.21149065001631
Indiana,16,13.565600882028663,11.518743109151048,0.83619510351929,1.27449724775245
Indiana,17,13.686318131256952,11.621245828698552,0.99006895351103,1.37265128119137
Indiana,18,21.604916593503074,18.34503950834065,1.23852068951533,1.52380373946534
Indiana,19,18.094117647058823,15.363970588235292,1.70764690579651,1.72998794530098
Indiana,20,18.336810730253355,15.570044709388972,2.25466803696644,2.01877258605642
Indiana,21,18.474474474474473,15.686936936936936,2.81626129730724,2.39982254638022
Indiana,22,19.225,16.32421875,3.68135139385798,3.11803438427951
Indiana,23,15.896640826873384,13.498062015503876,3.97311693411582,3.36124090781258
Indiana,24,16.61580013504389,14.108710330857528,4.14579201579472,4.05233297376089
Indiana,25,17.427762039660056,14.798158640226628,4.24548528098234,4.26831409818836
Indiana,26,16.264375413086583,13.810310641110377,4.31910658169225,4.38165203510518
Indiana,27,15.917205692108668,13.515523932729623,4.38995975156557,4.45009843130472
Indiana,28,17.88372093023256,15.18531976744186,4.5825874332696,4.54389534461519
Indiana,29,15.896640826873384,13.498062015503876,4.67892748654511,4.58841719029128
Indiana,30,19.974025974025977,16.960227272727273,4.75724377850601,4.63584378271966
Indiana,31,17.922796795338673,15.21849963583394,4.80812951113336,4.68047125555038
Indiana,32,20.203612479474547,17.155172413793103,4.84237530057737,4.72158662548968
Indiana,33,21.268798617113223,18.05963699222126,4.86664800474,4.75158473740429
Indiana,34,21.87377777777778,18.573333333333338,4.95752944446478,4.80038448284285
Indiana,35,20.387738193869097,17.311516155758078,5.09299475454786,4.8365353765146
Indiana,36,19.73376102646351,16.756214915797916,5.35684060175811,4.9092596724766
Indiana,37,20.854237288135593,17.70762711864407,5.71202635881741,5.03400534209335
Indiana,38,22.22944896115628,18.875338753387535,6.04369808827355,5.22761991652814
Indiana,39,23.868089233753636,20.266731328806983,6.28173162237097,5.43557337720381
Iowa,1,16.925893635571054,13.933740191804707,0.087013660874326,0.119624045796795
Iowa,2,30.621451104100945,25.20820189274448,0.0685006261011504,0.0961331062335904
Iowa,3,9.805050505050506,8.071717171717172,0.0833868130363488,0.128487381832516
Iowa,4,12.264055590650663,10.09602021478206,0.0984283541095039,0.167163757261118
Iowa,5,11.852258852258853,9.757020757020758,0.111676609763035,0.199889921085319
Iowa,6,14.509715994020926,11.944693572496265,0.12464580335394,0.226046059596328
Iowa,7,14.831168831168831,12.209320091673034,0.13682863649346,0.243276880700737
Iowa,8,11.75893397940642,9.680193821926103,0.148297991369771,0.254681452942504
Iowa,9,12.073383084577117,9.93905472636816,0.162988547168283,0.26311091938207
Iowa,10,13.662209711470796,11.24700914848698,0.179890501992278,0.268937168244712
Iowa,11,13.020791415157612,10.718980549966464,0.200642746099583,0.279164094439775
Iowa,12,14.412769116555308,11.864884929472902,0.222010652901753,0.294721418530446
Iowa,13,11.569725864123956,9.524433849821216,0.735776376886223,0.858565949418243
Iowa,14,11.75893397940642,9.680193821926103,0.887874790778972,0.955442832102383
Iowa,15,13.662209711470796,11.24700914848698,1.0242124314784,1.03775409262992
Iowa,16,13.79815209665956,11.358919687277895,1.18231978999113,1.13989939183879
Iowa,17,13.886981402002862,11.432045779685264,1.37028966613331,1.27030819616856
Iowa,18,19.550855991943607,16.094662638469284,1.71636881874055,1.43152174182528
Iowa,19,16.057899090157154,13.2191894127378,2.41095525159272,1.66791869035843
Iowa,20,16.097844112769486,13.25207296849088,2.91501325990721,2.01922910050155
Iowa,21,18.28060263653484,15.048964218455744,3.23230682511293,2.68478506100207
Iowa,22,19.570564516129032,16.110887096774192,3.73256153397596,3.38312916669766
Iowa,23,17.135039717563988,14.105913503971756,3.92722602269269,3.67778860385722
Iowa,24,15.758116883116884,12.972402597402596,4.0666985564599,4.14333068053066
Iowa,25,16.650085763293312,13.706689536878216,4.16330965074577,4.34718740935225
Iowa,26,17.195748449955712,14.155890168290522,4.2486211289357,4.50034337679467
Iowa,27,16.6786941580756,13.730240549828178,4.32851918670114,4.58717927739639
Iowa,28,23.306122448979593,19.18607442977191,4.49940586152505,4.75043820829212
Iowa,29,17.713503649635037,14.582116788321168,4.56469199953712,4.80485785192403
Iowa,30,21.91196388261851,18.03837471783296,4.60944358103026,4.84694320275098
Iowa,31,18.81201550387597,15.486434108527131,4.63219049555083,4.88245852826475
Iowa,32,19.18379446640316,15.792490118577074,4.64676597421012,4.91822177926202
Iowa,33,20.01443298969072,16.476288659793813,4.65967091639829,4.94351017858073
Iowa,34,21.01082251082251,17.296536796536795,4.71429323950864,4.97636030514668
Iowa,35,17.975925925925925,14.798148148148147,4.80853470370259,4.99638028794066
Iowa,36,19.511557788944724,16.062311557788945,4.95824622593254,5.0322675016797
Iowa,37,20.631243358129648,16.984059511158343,5.1685410670848,5.09307122651216
Iowa,38,21.595105672969968,17.777530589543936,5.45501697440547,5.18784074258641
Iowa,39,23.446859903381643,19.301932367149757,5.71683472771823,5.32203041053981
Kansas,1,21.07751196172249,17.50334928229665,0.0596882131673316,0.131154148875991
Kansas,2,34.96190476190476,29.033333333333335,0.0472015250171725,0.0784023928379758
Kansas,3,9.62254259501966,7.990825688073395,0.0554576945405755,0.0861891932951068
Kansas,4,13.110714285714286,10.8875,0.0622763754910452,0.0919147818665266
Kansas,5,13.040852575488454,10.829484902309058,0.0675039170709997,0.0978693939808032
Kansas,6,16.255350553505536,13.498892988929889,0.0721601053147606,0.107335700418884
Kansas,7,18.825641025641023,15.633333333333333,0.0770109179021253,0.111839830095068
Kansas,8,11.964149918522542,9.93536121673004,0.0839559339528291,0.117718101028392
Kansas,9,13.10291493158834,10.881023200475909,0.0955093357769349,0.123825395504573
Kansas,10,14.567460317460318,12.09722222222222,0.111463979336221,0.130848784152182
Kansas,11,15.868876080691642,13.177953890489912,0.131707187379128,0.136345349180745
Kansas,12,15.02455661664393,12.47680763983629,0.154013868725857,0.14359776137121
Kansas,13,12.075657894736842,10.02796052631579,0.584962244243126,0.434304978437433
Kansas,14,11.318602261048303,9.399280575539567,0.704203230245106,0.494767193751627
Kansas,15,12.948853615520282,10.753086419753089,0.820162918103169,0.609966035808594
Kansas,16,13.697761194029852,11.375,0.954226084378553,0.717988806856049
Kansas,17,15.349128919860629,12.746341463414634,1.11161685618904,0.903268853027195
Kansas,18,20.997140133460437,17.436606291706386,1.36820799738061,1.07320432182694
Kansas,19,17.384372533543804,14.43646408839779,1.87231463931989,1.30352566475992
Kansas,20,17.550597609561752,14.574501992031871,2.40244631190739,1.62492203656895
Kansas,21,18.729591836734695,15.553571428571429,2.88487111907677,2.15992103268242
Kansas,22,18.922680412371133,15.713917525773196,3.7204207418652,3.26442523869979
Kansas,23,16.315555555555555,13.54888888888889,4.04009179531146,3.64773430826111
Kansas,24,17.28885400313972,14.357142857142858,4.23808621307555,4.16754140936508
Kansas,25,16.339762611275965,13.568991097922847,4.36521346853268,4.62406167145962
Kansas,26,15.891774891774892,13.196969696969695,4.43415487417661,4.78727911633556
Kansas,27,15.699215965787598,13.037063435495368,4.48120730101243,4.82758725987836
Kansas,28,28.45736434108527,23.631782945736433,4.56786635084864,4.94988583176389
Kansas,29,15.699215965787598,13.037063435495368,4.61370095284437,4.99958394056381
Kansas,30,21.6153091265947,17.949950932286555,4.65068071628314,5.04508328441136
Kansas,31,18.324459234608984,15.217138103161398,4.67768797388182,5.07653585096369
Kansas,32,18.294019933554814,15.19186046511628,4.70078567229759,5.11409571199221
Kansas,33,18.55602358887953,15.409435551811288,4.72465731547154,5.14585364326835
Kansas,34,17.892770105605198,14.858651502843218,4.89666312351721,5.23769208395392
Kansas,35,17.343307086614175,14.40236220472441,5.09605519446227,5.3296832070014
Kansas,36,16.74980988593156,13.909505703422052,5.34736188637107,5.48847286338211
Kansas,37,19.219895287958114,15.960732984293193,5.64950195289026,5.65634712029614
Kansas,38,19.736559139784948,16.38978494623656,5.93516837760055,5.88781358094341
Kansas,39,20.565826330532214,17.07843137254902,6.13973563503897,6.07141412113361
Kentucky,1,16.936244541484715,14.28646288209607,0.0472687497605568,0.175936984570923
Kentucky,2,31.63458401305057,26.68515497553018,0.0312255535524985,0.109302081892038
Kentucky,3,10.370053475935828,8.747593582887701,0.0373272177127864,0.121517515832302
Kentucky,4,12.180904522613066,10.275125628140705,0.042197060552012,0.138885431387181
Kentucky,5,11.646846846846849,9.824624624624624,0.0474370880369454,0.152606084675535
Kentucky,6,14.33259423503326,12.090169992609017,0.054391612943487,0.167137240689784
Kentucky,7,15.882063882063882,13.397215397215398,0.0602339882894321,0.18213154111883
Kentucky,8,12.70773263433814,10.719528178243774,0.0663260787088828,0.189657637859277
Kentucky,9,12.446726572528885,10.499358151476253,0.0735710070874882,0.2007731038144
Kentucky,10,13.589348283111423,11.463209530483532,0.0811613879479719,0.213046430806514
Kentucky,11,13.617977528089888,11.487359550561798,0.0939606816356679,0.226014474420823
Kentucky,12,13.579831932773107,11.455182072829132,0.110692389372273,0.239098304138832
Kentucky,13,13.173913043478262,11.112771739130435,0.486936415218374,0.691300932136028
Kentucky,14,13.273100616016428,11.196440793976729,0.594510158512906,0.794524243583858
Kentucky,15,14.460850111856823,12.198359433258762,0.69385367593433,0.869379959625386
Kentucky,16,14.962962962962964,12.621913580246911,0.808278228609666,0.946725076896446
Kentucky,17,15.753046303818032,13.28838342810723,0.957308663164794,1.05828498781062
Kentucky,18,24.33124215809285,20.524466750313675,1.1851644929036,1.19172847232394
Kentucky,19,21.032537960954446,17.74186550976139,1.51974439643763,1.35110804406588
Kentucky,20,21.23986856516977,17.916757940854325,1.94755259043328,1.5913642092417
Kentucky,21,21.83783783783784,18.42117117117117,2.40022219375985,1.89640269943722
Kentucky,22,21.764309764309765,18.35914702581369,3.24527555436068,2.48135409532554
Kentucky,23,18.62824207492795,15.713736791546587,3.67473442083902,2.84312777633367
Kentucky,24,19.950617283950617,16.829218106995885,3.98969453815054,3.23187961950371
Kentucky,25,19.74745417515275,16.65784114052953,4.17924184174073,3.50681372273744
Kentucky,26,20.1789802289282,17.021852237252862,4.31205116807058,3.76750613521617
Kentucky,27,20.8068669527897,17.551502145922747,4.41398837144717,4.39529838947319
Kentucky,28,34.75268817204301,29.315412186379927,4.58157351355666,4.86961616327693
Kentucky,29,20.369747899159663,17.182773109243698,4.66199931908364,5.00543326291608
Kentucky,30,27.35119887165021,23.071932299012698,4.7299034694072,5.13586630873322
Kentucky,31,23.113230035756853,19.497020262216925,4.77674140083008,5.29513009437146
Kentucky,32,21.936651583710407,18.504524886877828,4.80920755163274,5.42677889427745
Kentucky,33,23.335740072202167,19.684717208182914,4.82980784847934,5.46649352784627
Kentucky,34,22.28965517241379,18.80229885057471,4.97111945448442,5.54366496596178
Kentucky,35,21.19344262295082,17.8775956284153,5.23124517333872,5.61249980461095
Kentucky,36,20.673773987206825,17.439232409381663,5.70067600343614,5.75746400644234
Kentucky,37,22.840989399293285,19.267373380447584,6.30535347471823,6.00484101699566
Kentucky,38,24.51580278128951,20.68015170670038,6.9039723636738,6.35804652633005
Kentucky,39,26.970792767732963,22.751043115438108,7.34405090217588,6.79126023332058
Louisiana,1,22.03542857142857,18.864,0.248152990346086,0.707797680596033
Louisiana,2,37.805882352941175,32.36470588235294,0.129174713875132,0.4000863339564
Louisiana,3,10.868658399098084,9.304396843291997,0.141023351784616,0.439265058735829
Louisiana,4,12.6184554973822,10.802356020942408,0.153453509540688,0.471024459137118
Louisiana,5,10.564931506849316,9.044383561643835,0.163390657507387,0.490261916813245
Louisiana,6,14.166789125642907,12.127847171197647,0.175266661056711,0.514865921371584
Louisiana,7,16.29839391377853,13.95266272189349,0.190138518027457,0.529645919342267
Louisiana,8,12.29655612244898,10.526785714285714,0.204954959577529,0.5458335361673
Louisiana,9,11.82883435582822,10.12638036809816,0.229209810308226,0.561962502206736
Louisiana,10,12.560912052117263,10.753094462540716,0.265859243463204,0.57812079363897
Louisiana,11,12.95766129032258,11.09274193548387,0.317490680289282,0.598883171740644
Louisiana,12,12.471539456662354,10.676584734799482,0.374520673714687,0.622460787551019
Louisiana,13,13.19712525667351,11.297741273100616,1.28558644908246,1.82817431248083
Louisiana,14,12.896989966555184,11.040802675585285,1.37712040949943,1.95315913659006
Louisiana,15,14.752104055087988,12.628921193573069,1.45166030757611,2.0549769003880902
Louisiana,16,14.786042944785276,12.6579754601227,1.52225750109292,2.13142819941502
Louisiana,17,16.42333901192504,14.05962521294719,1.60221716413979,2.20128128506217
Louisiana,18,27.862716763005785,23.852601156069365,1.68366483385294,2.27368567988284
Louisiana,19,23.174278846153847,19.838942307692307,1.85477602250003,2.35239503415528
Louisiana,20,22.341830822711472,19.12630359212051,2.11940381217046,2.46556172496653
Louisiana,21,24.131414267834792,20.658322903629536,2.43027200761859,2.62561971886332
Louisiana,22,23.484774665042632,20.104750304506695,3.13888130632618,3.03679105129774
Louisiana,23,19.959627329192543,17.08695652173913,3.45892793737647,3.29532371421349
Louisiana,24,20.866883116883116,17.863636363636363,3.68318525101475,3.49690646431364
Louisiana,25,21.09518599562363,18.059080962800877,3.78652064361248,3.62526370859475
Louisiana,26,22.111238532110093,18.928899082568808,3.86728417232964,3.73048321795746
Louisiana,27,22.290173410404623,19.082080924855493,3.92597457595231,3.82614264926772
Louisiana,28,29.572085889570552,25.3159509202454,4.03472699695626,3.92878152406412
Louisiana,29,21.02617230098146,18,4.09173920271577,3.9667579077388
Louisiana,30,29.03765060240964,24.85843373493976,4.14703763528033,4.00238825998955
Louisiana,31,23.03584229390681,19.72043010752688,4.19531609708508,4.03787198527631
Louisiana,32,25.171018276762403,21.548302872062663,4.23663410839667,4.06543785450734
Louisiana,33,22.710247349823323,19.441696113074205,4.27718177694677,4.09291574755998
Louisiana,34,21.375831485587582,18.299334811529935,4.68565226344628,4.17153712565403
Louisiana,35,19.897832817337463,17.03405572755418,5.28186814276928,4.3268150805246
Louisiana,36,21.543016759776535,18.44245810055866,5.90030013265494,4.61731242159123
Louisiana,37,27.00420168067227,23.11764705882353,6.25770770349603,4.89854293853339
Louisiana,38,26.23265306122449,22.457142857142856,6.49097583819244,5.17144504392064
Louisiana,39,28.86377245508982,24.709580838323355,6.62049193842457,5.36279323193395
Maine,1,12.417102966841188,9.924083769633508,0.0899286751109684,0.320784891219217
Maine,2,23.404605263157897,18.70559210526316,0.0544693595251776,0.179620779732398
Maine,3,9.198448610213315,7.351648351648351,0.063903783762483,0.197911146337002
Maine,4,10.455547391623806,8.35635562086701,0.0775034742106804,0.215732529182514
Maine,5,9.686861810755616,7.742001361470388,0.0882343295336564,0.248561392318984
Maine,6,12.438811188811188,9.941433566433568,0.0976559178196186,0.276231434105437
Maine,7,13.539486203615605,10.821122740247384,0.106326602951999,0.282328222973638
Maine,8,11.635322976287815,9.29926410466067,0.113283688580053,0.287018060564563
Maine,9,11.134585289514868,8.89906103286385,0.121870940028702,0.292645865673672
Maine,10,10.715361445783133,8.564006024096386,0.130772672285262,0.302494524614613
Maine,11,12.716711349419125,10.163538873994638,0.135855709017198,0.317033021146478
Maine,12,13.656429942418423,10.914587332053744,0.141201882751671,0.327350663846511
Maine,13,14.41742654508612,11.522796352583589,0.365266249399839,0.796803406698026
Maine,14,14.99473129610116,11.984193888303478,0.394480874657128,0.818376659616278
Maine,15,16.375143843498275,13.087456846950518,0.428354950252024,0.84979857147547
Maine,16,15.917225950782996,12.721476510067117,0.46520696655856,0.867150970561889
Maine,17,18.38501291989664,14.693798449612403,0.501231064003455,0.887317272202864
Maine,18,25.87272727272727,20.67818181818182,0.58722552002771,0.907483573843838
Maine,19,20.926470588235293,16.725,0.780990623530083,1.02191561106239
Maine,20,22.269170579029733,17.7981220657277,1.01366791352959,1.26766310082682
Maine,21,21.560606060606062,17.23181818181818,1.40997791125313,1.63253246540072
Maine,22,24.324786324786324,19.44102564102564,2.55383446128186,2.74683787700432
Maine,23,19.681881051175655,15.730290456431534,3.13387826653301,3.41091887987919
Maine,24,21.49546827794562,17.1797583081571,3.47034064111855,3.89397215174438
Maine,25,20.865102639296182,16.675953079178885,3.65555058305063,4.12049130738603
Maine,26,20.18439716312057,16.131914893617022,3.84827597449419,4.35920404076407
Maine,27,21.0192023633678,16.79911373707533,4.07414379230609,4.45440774385983
Maine,28,22.1996879875195,17.742589703588145,4.83627198533724,4.67342315935599
Maine,29,17.567901234567902,14.04074074074074,5.2137067166105,4.81411828708372
Maine,30,26.206261510128915,20.944751381215468,5.5122067650983,4.92808134054318
Maine,31,20.9882005899705,16.77433628318584,5.65945438093266,5.06221069564361
Maine,32,22.623211446740857,18.08108108108108,5.72677252775245,5.17570476534398
Maine,33,20.773722627737225,16.602919708029198,5.75775851429511,5.23338976771234
Maine,34,23.956228956228955,19.146464646464647,5.84830973304623,5.46600571222219
Maine,35,25.141342756183747,20.093639575971732,5.98451201274969,5.49836559159956
Maine,36,23.48184818481848,18.76732673267327,6.19287159292937,5.63624681677274
Maine,37,24.200680272108844,19.34183673469388,6.56396536423905,5.77319007442772
Maine,38,26.35185185185185,21.06111111111111,7.08118360564055,6.07474663152415
Maine,39,28.011811023622048,22.387795275590552,7.71955397379553,6.38193099372969
Maryland,1,18.587128111718275,15.198542805100182,0.223428647501423,0.502466193468949
Maryland,2,36.40071343638525,29.76456599286564,0.153819837130185,0.351798425269508
Maryland,3,11.380297397769516,9.305576208178438,0.18555114532811,0.426411410956791
Maryland,4,15.087727944800394,12.3371118777723,0.221656230604429,0.487363371728383
Maryland,5,14.940458760370912,12.216691068814056,0.253848062849246,0.543701582660375
Maryland,6,19.037935323383085,15.567164179104475,0.27964301585489,0.592794764547369
Maryland,7,20.44956579826319,16.721442885771545,0.297943040111292,0.633273210405736
Maryland,8,13.49779541446208,11.037037037037036,0.310962655600463,0.660703394998984
Maryland,9,16.197354497354496,13.244444444444444,0.323153327805229,0.683447739911387
Maryland,10,17.39375,14.222727272727273,0.336063218434533,0.700208628000559
Maryland,11,16.646547036432843,13.611745513866232,0.352613251312746,0.716536977042269
Maryland,12,17.064102564102566,13.953177257525084,0.375636250011793,0.729368968783657
Maryland,13,12.05236220472441,9.85511811023622,1.09913634681795,1.73768957826001
Maryland,14,11.68881252386407,9.557846506300114,1.18286682674536,1.78494446919529
Maryland,15,13.41498685363716,10.969325153374234,1.26442523499421,1.82545895997428
Maryland,16,13.654326494201603,11.165031222123105,1.34151055315281,1.86099925170745
Maryland,17,14.640363462458154,11.971305595408896,1.42970851679076,1.90093702375649
Maryland,18,22.03959683225342,18.021598272138228,1.54946879632421,1.95280566453137
Maryland,19,17.48315248429469,14.29583095374072,1.77914455263565,2.03437531989867
Maryland,20,17.275959367945823,14.126410835214449,2.10504180284897,2.19783903491888
Maryland,21,18.397235576923077,15.04326923076923,2.4895929974972,2.44676525673355
Maryland,22,19.71216999356085,16.1184803605924,3.24765802698459,2.9830055408252
Maryland,23,14.746146435452792,12.057803468208093,3.59094947067686,3.2540633439017
Maryland,24,16.88527302813017,13.806949806949808,3.80559212027498,3.47137817033099
Maryland,25,16.405680600214364,13.414790996784566,3.93682865905697,3.63729293995349
Maryland,26,16.628462791960892,13.596958174904945,4.0518195112874,3.74164298515382
Maryland,27,16.08670520231214,13.153967419863374,4.18844938734203,3.83773874353174
Maryland,28,17.188658057271194,14.0550252667041,4.55911838493848,4.02434329759119
Maryland,29,16.08670520231214,13.153967419863374,4.68683972364777,4.12115995438155
Maryland,30,20.476923076923075,16.7438127090301,4.75523595418076,4.19281725657784
Maryland,31,16.556517036235803,13.538128718226067,4.79069150032311,4.4860426858368
Maryland,32,18.43046357615894,15.070439494280556,4.80611465088136,4.54039842613459
Maryland,33,18.200356718192623,14.88228299643282,4.81518737506083,4.56368344485632
Maryland,34,19.6994851994852,16.10810810810811,4.86294892464752,4.59763776008212
Maryland,35,19.387587080430652,15.85307156428119,4.95352559510159,4.62308547404117
Maryland,36,19.073520249221183,15.596261682242991,5.09540384346802,4.66468131243881
Maryland,37,21.48280701754386,17.566315789473684,5.26020257387611,4.73385151511219
Maryland,38,20.953456536618756,17.13347022587269,5.43180985197572,4.82976704888701
Maryland,39,22.08730158730159,18.060606060606062,5.60641013592443,4.92752087361353
Massachusetts,1,19.730707823310272,15.753060138371474,0.42342756112954,0.76459014712073
Massachusetts,2,33.0427807486631,26.381461675579324,0.2502946095212,0.514960315460172
Massachusetts,3,9.552692604998713,7.626900283432105,0.277494342123075,0.60371993057291
Massachusetts,4,13.963841807909604,11.148775894538607,0.29960121109252,0.666329354371271
Massachusetts,5,15.65625,12.5,0.317702359454608,0.721668006373692
Massachusetts,6,18.51848151848152,14.785214785214784,0.335638049422162,0.769261705810875
Massachusetts,7,19.21928460342146,15.34473820632452,0.34301369641263,0.799784897553245
Massachusetts,8,13.245444801714898,10.575205430510897,0.348123377127783,0.825671655106901
Massachusetts,9,16.014686825053996,12.786177105831534,0.352978089169391,0.846904416221127
Massachusetts,10,17.24372093023256,13.767441860465116,0.357635878597176,0.861375710810145
Massachusetts,11,16.647507858105072,13.29142343960485,0.362901252949153,0.875811880897733
Massachusetts,12,17.730272596843616,14.155906264945004,0.368920141104438,0.887157094859512
Massachusetts,13,12.21951219512195,9.75609756097561,0.891726896370332,2.04742475058531
Massachusetts,14,12.683544303797468,10.126582278481012,0.868014809730631,2.08760718022083
Massachusetts,15,13.501092498179167,10.77931536780772,0.90467496509411,2.13058200772001
Massachusetts,16,13.958584337349398,11.144578313253012,0.958747853401107,2.17803520915148
Massachusetts,17,14.341972920696325,11.450676982591876,1.02798758037826,2.23033559178023
Massachusetts,18,22.689106487148106,18.115055079559365,1.14832519948003,2.29492954990937
Massachusetts,19,18.50923614578133,14.777833250124813,1.36361586504272,2.36902468567523
Massachusetts,20,18.24507874015748,14.566929133858268,1.64966521989304,2.46516044608819
Massachusetts,21,18.800202839756594,15.010141987829616,2.11123989199071,2.61559868571141
Massachusetts,22,19.25922077922078,15.376623376623376,3.11764573036973,3.03256164218284
Massachusetts,23,15.749362786745964,12.574341546304163,3.56813469003358,3.25126435033459
Massachusetts,24,16.69248086447546,13.327330031517334,3.85511657924523,3.45463521361229
Massachusetts,25,17.04551724137931,13.60919540229885,4.03735408244529,3.62927423472053
Massachusetts,26,16.874829312699134,13.472917614929449,4.1902115996414,3.76049937206173
Massachusetts,27,16.44079822616408,13.12638580931264,4.36235993818062,3.86657536637928
Massachusetts,28,17.389305816135085,13.883677298311444,4.76167777003704,3.99335725428962
Massachusetts,29,15.959535083943177,12.74214377959535,4.88485313622671,4.02786707694426
Massachusetts,30,21.392960184650896,17.080207732256202,4.95556951156427,4.05867126469807
Massachusetts,31,18.344383968332508,14.646214745175657,4.98729086947252,4.08243298991523
Massachusetts,32,20.127035830618897,16.069489685124864,5.00016678748656,4.09806339305142
Massachusetts,33,19.900161030595815,15.888352120236178,5.00639399047299,4.10784556669958
Massachusetts,34,20.270092946965555,16.183706943685074,5.05915568881412,4.12382721485008
