tokens;n;value;week;state
ensure;1;1;16;Oklahoma
faith;1;1;16;Oklahoma
grant;1;1;16;Oklahoma
growth;1;2;16;Oklahoma
helping;1;2;16;Oklahoma
impose;1;-1;16;Oklahoma
improve;1;2;16;Oklahoma
legally;1;1;16;Oklahoma
love;1;3;16;Oklahoma
negative;1;-2;16;Oklahoma
poor;1;-2;16;Oklahoma
positive;1;2;16;Oklahoma
praying;1;1;16;Oklahoma
proud;1;2;16;Oklahoma
safety;1;1;16;Oklahoma
scam;1;-2;16;Oklahoma
scams;1;-2;16;Oklahoma
support;1;2;16;Oklahoma
unemployment;1;-2;16;Oklahoma
unfair;1;-2;16;Oklahoma
victim;1;-3;16;Oklahoma
worse;1;-3;16;Oklahoma
care;18;2;16;Oregon
war;4;-2;16;Oregon
ensure;3;1;16;Oregon
loved;3;3;16;Oregon
protect;3;1;16;Oregon
safe;3;1;16;Oregon
fight;2;-1;16;Oregon
lawsuit;2;-2;16;Oregon
positive;2;2;16;Oregon
proud;2;2;16;Oregon
wishing;2;1;16;Oregon
afraid;1;-2;16;Oregon
anti;1;-1;16;Oregon
attacks;1;-1;16;Oregon
avoid;1;-1;16;Oregon
benefits;1;2;16;Oregon
bias;1;-1;16;Oregon
chaos;1;-2;16;Oregon
cheering;1;2;16;Oregon
commitment;1;2;16;Oregon
confusing;1;-2;16;Oregon
crisis;1;-3;16;Oregon
cruelty;1;-3;16;Oregon
delayed;1;-1;16;Oregon
demanding;1;-1;16;Oregon
demands;1;-1;16;Oregon
destroy;1;-3;16;Oregon
destruction;1;-3;16;Oregon
drop;1;-1;16;Oregon
empty;1;-1;16;Oregon
expand;1;1;16;Oregon
exposed;1;-1;16;Oregon
feeling;1;1;16;Oregon
fine;1;2;16;Oregon
focused;1;2;16;Oregon
glad;1;3;16;Oregon
hard;1;-1;16;Oregon
harm;1;-2;16;Oregon
healthy;1;2;16;Oregon
hell;1;-4;16;Oregon
helping;1;2;16;Oregon
helps;1;2;16;Oregon
heroes;1;2;16;Oregon
horrific;1;-3;16;Oregon
hurting;1;-2;16;Oregon
ignore;1;-1;16;Oregon
illness;1;-2;16;Oregon
immune;1;1;16;Oregon
justice;1;2;16;Oregon
losing;1;-3;16;Oregon
mad;1;-3;16;Oregon
outstanding;1;5;16;Oregon
pay;1;-1;16;Oregon
pressured;1;-2;16;Oregon
promises;1;1;16;Oregon
risk;1;-2;16;Oregon
safety;1;1;16;Oregon
selfish;1;-3;16;Oregon
shameful;1;-2;16;Oregon
stop;1;-1;16;Oregon
strikes;1;-1;16;Oregon
suffer;1;-2;16;Oregon
super;1;3;16;Oregon
support;1;2;16;Oregon
supporters;1;1;16;Oregon
threatening;1;-2;16;Oregon
thrilled;1;5;16;Oregon
violence;1;-3;16;Oregon
warn;1;-2;16;Oregon
warnings;1;-3;16;Oregon
wealthy;1;2;16;Oregon
win;1;4;16;Oregon
care;6;2;16;Pennsylvania
ensure;2;1;16;Pennsylvania
healthy;2;2;16;Pennsylvania
threat;2;-2;16;Pennsylvania
vigilant;2;3;16;Pennsylvania
attacks;1;-1;16;Pennsylvania
chance;1;2;16;Pennsylvania
combat;1;-1;16;Pennsylvania
consent;1;2;16;Pennsylvania
desperately;1;-3;16;Pennsylvania
destroy;1;-3;16;Pennsylvania
emergency;1;-2;16;Pennsylvania
feeling;1;1;16;Pennsylvania
harm;1;-2;16;Pennsylvania
helps;1;2;16;Pennsylvania
highlight;1;2;16;Pennsylvania
infected;1;-2;16;Pennsylvania
lawsuit;1;-2;16;Pennsylvania
lost;1;-3;16;Pennsylvania
overlooked;1;-1;16;Pennsylvania
pleased;1;3;16;Pennsylvania
safe;1;1;16;Pennsylvania
share;1;1;16;Pennsylvania
shortage;1;-2;16;Pennsylvania
stop;1;-1;16;Pennsylvania
struck;1;-1;16;Pennsylvania
unacceptable;1;-2;16;Pennsylvania
wasting;1;-2;16;Pennsylvania
care;6;2;16;Rhode Island
protect;4;1;16;Rhode Island
flu;3;-2;16;Rhode Island
safety;3;1;16;Rhode Island
healthy;2;2;16;Rhode Island
lawsuit;2;-2;16;Rhode Island
love;2;3;16;Rhode Island
proud;2;2;16;Rhode Island
support;2;2;16;Rhode Island
active;1;1;16;Rhode Island
amazing;1;4;16;Rhode Island
anti;1;-1;16;Rhode Island
awarded;1;3;16;Rhode Island
battle;1;-1;16;Rhode Island
block;1;-1;16;Rhode Island
clean;1;2;16;Rhode Island
combat;1;-1;16;Rhode Island
crisis;1;-3;16;Rhode Island
deny;1;-2;16;Rhode Island
disaster;1;-2;16;Rhode Island
effective;1;2;16;Rhode Island
effectively;1;2;16;Rhode Island
failed;1;-2;16;Rhode Island
fraud;1;-4;16;Rhode Island
glad;1;3;16;Rhode Island
grant;1;1;16;Rhode Island
hope;1;2;16;Rhode Island
hypocritical;1;-2;16;Rhode Island
ignorance;1;-2;16;Rhode Island
illness;1;-2;16;Rhode Island
irony;1;-1;16;Rhode Island
join;1;1;16;Rhode Island
kill;1;-3;16;Rhode Island
lack;1;-2;16;Rhode Island
lagging;1;-2;16;Rhode Island
lawsuits;1;-2;16;Rhode Island
polluters;1;-2;16;Rhode Island
prevent;1;-1;16;Rhode Island
reckless;1;-2;16;Rhode Island
risk;1;-2;16;Rhode Island
safe;1;1;16;Rhode Island
stop;1;-1;16;Rhode Island
straight;1;1;16;Rhode Island
supported;1;2;16;Rhode Island
threat;1;-2;16;Rhode Island
threatening;1;-2;16;Rhode Island
threats;1;-2;16;Rhode Island
top;1;2;16;Rhode Island
ugly;1;-3;16;Rhode Island
violating;1;-2;16;Rhode Island
worried;1;-3;16;Rhode Island
demanding;2;-1;16;South Carolina
bad;1;-3;16;South Carolina
care;1;2;16;South Carolina
crazy;1;-2;16;South Carolina
happy;1;3;16;South Carolina
healthy;1;2;16;South Carolina
joy;1;3;16;South Carolina
protect;1;1;16;South Carolina
welcomed;1;2;16;South Carolina
wreck;1;-2;16;South Carolina
affected;1;-1;16;South Dakota
awful;1;-3;16;South Dakota
care;1;2;16;South Dakota
easy;1;1;16;South Dakota
fight;1;-1;16;South Dakota
praying;1;1;16;South Dakota
safe;1;1;16;South Dakota
scare;1;-2;16;South Dakota
hopeful;2;2;16;Texas
justice;2;2;16;Texas
missing;2;-2;16;Texas
safe;2;1;16;Texas
support;2;2;16;Texas
abuse;1;-3;16;Texas
combat;1;-1;16;Texas
damage;1;-3;16;Texas
enemies;1;-2;16;Texas
ensure;1;1;16;Texas
expand;1;1;16;Texas
glad;1;3;16;Texas
hard;1;-1;16;Texas
leave;1;-1;16;Texas
prevent;1;-1;16;Texas
proud;1;2;16;Texas
remarkable;1;2;16;Texas
severe;1;-2;16;Texas
struggling;1;-2;16;Texas
united;1;1;16;Texas
vision;1;1;16;Texas
wrong;1;-2;16;Texas
care;2;2;16;Utah
god;2;1;16;Utah
accomplished;1;2;16;Utah
afraid;1;-2;16;Utah
anti;1;-1;16;Utah
benefitted;1;2;16;Utah
burden;1;-2;16;Utah
careful;1;2;16;Utah
death;1;-2;16;Utah
easy;1;1;16;Utah
encourage;1;2;16;Utah
failed;1;-2;16;Utah
ignore;1;-1;16;Utah
join;1;1;16;Utah
loss;1;-3;16;Utah
penalty;1;-2;16;Utah
poor;1;-2;16;Utah
sick;1;-2;16;Utah
stop;1;-1;16;Utah
wishing;1;1;16;Utah
care;8;2;16;Vermont
wealth;5;3;16;Vermont
positive;4;2;16;Vermont
blocking;2;-1;16;Vermont
expand;2;1;16;Vermont
gains;2;2;16;Vermont
increased;2;1;16;Vermont
justice;2;2;16;Vermont
kill;2;-3;16;Vermont
refusing;2;-2;16;Vermont
sad;2;-2;16;Vermont
scared;2;-2;16;Vermont
super;2;3;16;Vermont
urgent;2;-1;16;Vermont
alive;1;1;16;Vermont
applaud;1;2;16;Vermont
attack;1;-1;16;Vermont
awarded;1;3;16;Vermont
benefits;1;2;16;Vermont
cancel;1;-1;16;Vermont
confidence;1;2;16;Vermont
congrats;1;2;16;Vermont
crisis;1;-3;16;Vermont
death;1;-2;16;Vermont
defeated;1;-2;16;Vermont
deny;1;-2;16;Vermont
disgusting;1;-3;16;Vermont
disregard;1;-2;16;Vermont
emergency;1;-2;16;Vermont
enjoy;1;2;16;Vermont
forget;1;-1;16;Vermont
free;1;1;16;Vermont
heroes;1;2;16;Vermont
increase;1;1;16;Vermont
lawsuit;1;-2;16;Vermont
leave;1;-1;16;Vermont
liar;1;-3;16;Vermont
mad;1;-3;16;Vermont
negative;1;-2;16;Vermont
opportunity;1;2;16;Vermont
pay;1;-1;16;Vermont
promised;1;1;16;Vermont
reckless;1;-2;16;Vermont
refuse;1;-2;16;Vermont
refused;1;-2;16;Vermont
rejects;1;-1;16;Vermont
safe;1;1;16;Vermont
save;1;2;16;Vermont
sick;1;-2;16;Vermont
strike;1;-1;16;Vermont
trust;1;1;16;Vermont
united;1;1;16;Vermont
worth;1;2;16;Vermont
care;11;2;16;Virginia
crisis;5;-3;16;Virginia
misinformation;3;-2;16;Virginia
support;3;2;16;Virginia
lost;2;-3;16;Virginia
pleased;2;3;16;Virginia
safely;2;1;16;Virginia
abuse;1;-3;16;Virginia
accept;1;1;16;Virginia
accused;1;-2;16;Virginia
affected;1;-1;16;Virginia
bold;1;2;16;Virginia
cares;1;2;16;Virginia
congrats;1;2;16;Virginia
cutting;1;-1;16;Virginia
destroy;1;-3;16;Virginia
ensure;1;1;16;Virginia
fight;1;-1;16;Virginia
focused;1;2;16;Virginia
happy;1;3;16;Virginia
hard;1;-1;16;Virginia
hardship;1;-2;16;Virginia
healthy;1;2;16;Virginia
helping;1;2;16;Virginia
highlight;1;2;16;Virginia
huge;1;1;16;Virginia
hurting;1;-2;16;Virginia
illnesses;1;-2;16;Virginia
inadequate;1;-2;16;Virginia
killed;1;-3;16;Virginia
lack;1;-2;16;Virginia
loss;1;-3;16;Virginia
love;1;3;16;Virginia
medal;1;3;16;Virginia
promise;1;1;16;Virginia
safety;1;1;16;Virginia
share;1;1;16;Virginia
strong;1;2;16;Virginia
struggling;1;-2;16;Virginia
threat;1;-2;16;Virginia
top;1;2;16;Virginia
winning;1;4;16;Virginia
wishing;1;1;16;Virginia
care;60;2;16;Washington
anti;20;-1;16;Washington
justice;9;2;16;Washington
fight;8;-1;16;Washington
lawsuit;8;-2;16;Washington
stop;7;-1;16;Washington
crisis;5;-3;16;Washington
lost;5;-3;16;Washington
protect;5;1;16;Washington
support;5;2;16;Washington
racism;4;-3;16;Washington
safe;4;1;16;Washington
cancer;3;-1;16;Washington
desperately;3;-3;16;Washington
hurting;3;-2;16;Washington
undermine;3;-2;16;Washington
win;3;4;16;Washington
worse;3;-3;16;Washington
avoid;2;-1;16;Washington
dragged;2;-1;16;Washington
failed;2;-2;16;Washington
free;2;1;16;Washington
hard;2;-1;16;Washington
pay;2;-1;16;Washington
shameful;2;-2;16;Washington
share;2;1;16;Washington
strike;2;-1;16;Washington
worsened;2;-3;16;Washington
ability;1;2;16;Washington
abuse;1;-3;16;Washington
ban;1;-2;16;Washington
battle;1;-1;16;Washington
benefits;1;2;16;Washington
bias;1;-1;16;Washington
blocked;1;-1;16;Washington
charged;1;-3;16;Washington
dead;1;-3;16;Washington
denied;1;-2;16;Washington
deny;1;-2;16;Washington
devastate;1;-2;16;Washington
died;1;-3;16;Washington
empty;1;-1;16;Washington
expand;1;1;16;Washington
exposed;1;-1;16;Washington
failure;1;-2;16;Washington
forced;1;-1;16;Washington
healthy;1;2;16;Washington
honored;1;2;16;Washington
hoping;1;2;16;Washington
hurt;1;-2;16;Washington
ignore;1;-1;16;Washington
improve;1;2;16;Washington
irrational;1;-1;16;Washington
irresponsible;1;2;16;Washington
jeopardy;1;-2;16;Washington
lack;1;-2;16;Washington
leave;1;-1;16;Washington
mandatory;1;-1;16;Washington
negative;1;-2;16;Washington
neglect;1;-2;16;Washington
perfect;1;3;16;Washington
positive;1;2;16;Washington
promised;1;1;16;Washington
proud;1;2;16;Washington
refuse;1;-2;16;Washington
safety;1;1;16;Washington
save;1;2;16;Washington
sick;1;-2;16;Washington
strengthen;1;2;16;Washington
struggling;1;-2;16;Washington
terrible;1;-3;16;Washington
top;1;2;16;Washington
trust;1;1;16;Washington
undermining;1;-2;16;Washington
waste;1;-1;16;Washington
worried;1;-3;16;Washington
safe;3;1;16;West Virginia
care;2;2;16;West Virginia
praying;2;1;16;West Virginia
protect;2;1;16;West Virginia
agree;1;1;16;West Virginia
attract;1;1;16;West Virginia
benefit;1;2;16;West Virginia
brave;1;2;16;West Virginia
carefully;1;2;16;West Virginia
commitment;1;2;16;West Virginia
comprehensive;1;2;16;West Virginia
emergency;1;-2;16;West Virginia
expand;1;1;16;West Virginia
fire;1;-2;16;West Virginia
fraud;1;-4;16;West Virginia
generous;1;2;16;West Virginia
happy;1;3;16;West Virginia
healthy;1;2;16;West Virginia
importance;1;2;16;West Virginia
improving;1;2;16;West Virginia
limits;1;-1;16;West Virginia
losing;1;-3;16;West Virginia
misleading;1;-3;16;West Virginia
opportunities;1;2;16;West Virginia
pleasant;1;3;16;West Virginia
proud;1;2;16;West Virginia
risk;1;-2;16;West Virginia
safety;1;1;16;West Virginia
strong;1;2;16;West Virginia
stronger;1;2;16;West Virginia
thankful;1;2;16;West Virginia
urgent;1;-1;16;West Virginia
worse;1;-3;16;West Virginia
care;32;2;16;Wisconsin
positive;6;2;16;Wisconsin
protect;5;1;16;Wisconsin
safety;4;1;16;Wisconsin
stop;4;-1;16;Wisconsin
losing;3;-3;16;Wisconsin
save;3;2;16;Wisconsin
share;3;1;16;Wisconsin
support;3;2;16;Wisconsin
anti;2;-1;16;Wisconsin
determined;2;2;16;Wisconsin
healthy;2;2;16;Wisconsin
prevent;2;-1;16;Wisconsin
worried;2;-3;16;Wisconsin
worse;2;-3;16;Wisconsin
affected;1;-1;16;Wisconsin
boosts;1;1;16;Wisconsin
cancer;1;-1;16;Wisconsin
combat;1;-1;16;Wisconsin
destroy;1;-3;16;Wisconsin
devastated;1;-2;16;Wisconsin
emergency;1;-2;16;Wisconsin
ensuring;1;1;16;Wisconsin
fight;1;-1;16;Wisconsin
gained;1;2;16;Wisconsin
growing;1;1;16;Wisconsin
helping;1;2;16;Wisconsin
heroes;1;2;16;Wisconsin
hope;1;2;16;Wisconsin
infected;1;-2;16;Wisconsin
join;1;1;16;Wisconsin
justice;1;2;16;Wisconsin
lawsuit;1;-2;16;Wisconsin
loved;1;3;16;Wisconsin
negative;1;-2;16;Wisconsin
pay;1;-1;16;Wisconsin
pleased;1;3;16;Wisconsin
reject;1;-1;16;Wisconsin
rigged;1;-1;16;Wisconsin
safe;1;1;16;Wisconsin
strong;1;2;16;Wisconsin
supported;1;2;16;Wisconsin
supports;1;2;16;Wisconsin
worst;1;-3;16;Wisconsin
wrong;1;-2;16;Wisconsin
significant;1;1;16;Wyoming
support;1;2;16;Wyoming
thankful;1;2;16;Wyoming
care;8;2;17;Alabama
flu;5;-2;17;Alabama
ensure;3;1;17;Alabama
proud;3;2;17;Alabama
safe;3;1;17;Alabama
ensuring;2;1;17;Alabama
fight;2;-1;17;Alabama
honor;2;2;17;Alabama
safety;2;1;17;Alabama
save;2;2;17;Alabama
suicide;2;-2;17;Alabama
appreciation;1;2;17;Alabama
battle;1;-1;17;Alabama
benefit;1;2;17;Alabama
celebrate;1;3;17;Alabama
die;1;-3;17;Alabama
encourage;1;2;17;Alabama
expand;1;1;17;Alabama
fun;1;4;17;Alabama
hard;1;-1;17;Alabama
healthy;1;2;17;Alabama
helping;1;2;17;Alabama
helps;1;2;17;Alabama
hurt;1;-2;17;Alabama
increase;1;1;17;Alabama
love;1;3;17;Alabama
prevent;1;-1;17;Alabama
shares;1;1;17;Alabama
struggle;1;-2;17;Alabama
unemployment;1;-2;17;Alabama
safety;3;1;17;Alaska
crisis;2;-3;17;Alaska
ensure;2;1;17;Alaska
increased;2;1;17;Alaska
safe;2;1;17;Alaska
violence;2;-3;17;Alaska
warning;2;-3;17;Alaska
damage;1;-3;17;Alaska
disturbing;1;-2;17;Alaska
flu;1;-2;17;Alaska
hesitant;1;-2;17;Alaska
hoping;1;2;17;Alaska
innovation;1;1;17;Alaska
intimidate;1;-2;17;Alaska
justice;1;2;17;Alaska
misinformation;1;-2;17;Alaska
missing;1;-2;17;Alaska
poor;1;-2;17;Alaska
praying;1;1;17;Alaska
progress;1;2;17;Alaska
proud;1;2;17;Alaska
secure;1;2;17;Alaska
stop;1;-1;17;Alaska
suspicious;1;-2;17;Alaska
unacceptable;1;-2;17;Alaska
worsened;1;-3;17;Alaska
flu;9;-2;17;Arizona
care;4;2;17;Arizona
benefits;2;2;17;Arizona
combat;2;-1;17;Arizona
loved;2;3;17;Arizona
protect;2;1;17;Arizona
reach;2;1;17;Arizona
save;2;2;17;Arizona
burden;1;-2;17;Arizona
chance;1;2;17;Arizona
chaos;1;-2;17;Arizona
difficult;1;-1;17;Arizona
disruptions;1;-2;17;Arizona
emergency;1;-2;17;Arizona
ensuring;1;1;17;Arizona
favor;1;2;17;Arizona
grace;1;1;17;Arizona
healthy;1;2;17;Arizona
ill;1;-2;17;Arizona
improvement;1;2;17;Arizona
innovative;1;2;17;Arizona
overload;1;-1;17;Arizona
pleasure;1;3;17;Arizona
powerful;1;2;17;Arizona
significant;1;1;17;Arizona
smart;1;1;17;Arizona
solving;1;1;17;Arizona
stalled;1;-2;17;Arizona
struggling;1;-2;17;Arizona
support;1;2;17;Arizona
warned;1;-2;17;Arizona
care;2;2;17;Arkansas
abhorrent;1;-3;17;Arkansas
comprehensive;1;2;17;Arkansas
fitness;1;1;17;Arkansas
growing;1;1;17;Arkansas
harmful;1;-2;17;Arkansas
hunger;1;-2;17;Arkansas
illegal;1;-3;17;Arkansas
powerful;1;2;17;Arkansas
proud;1;2;17;Arkansas
sadly;1;-2;17;Arkansas
safe;1;1;17;Arkansas
share;1;1;17;Arkansas
care;25;2;17;California
stop;5;-1;17;California
delay;3;-1;17;California
failed;3;-2;17;California
ignore;3;-1;17;California
leak;3;-1;17;California
protect;3;1;17;California
refused;3;-2;17;California
scared;3;-2;17;California
crisis;2;-3;17;California
critic;2;-2;17;California
denied;2;-2;17;California
ensure;2;1;17;California
justice;2;2;17;California
lawsuit;2;-2;17;California
positive;2;2;17;California
risk;2;-2;17;California
safety;2;1;17;California
success;2;2;17;California
support;2;2;17;California
accept;1;1;17;California
admit;1;-1;17;California
adopt;1;1;17;California
anti;1;-1;17;California
avoid;1;-1;17;California
benefits;1;2;17;California
boycott;1;-2;17;California
boycotted;1;-2;17;California
cancel;1;-1;17;California
challenge;1;-1;17;California
cherish;1;2;17;California
clean;1;2;17;California
commit;1;1;17;California
congratulations;1;2;17;California
criticize;1;-2;17;California
danger;1;-2;17;California
dead;1;-3;17;California
desperately;1;-3;17;California
destroys;1;-3;17;California
died;1;-3;17;California
emergency;1;-2;17;California
exposed;1;-1;17;California
forced;1;-1;17;California
forget;1;-1;17;California
freedom;1;2;17;California
fun;1;4;17;California
harsh;1;-2;17;California
highlight;1;2;17;California
importance;1;2;17;California
increase;1;1;17;California
killed;1;-3;17;California
landmark;1;2;17;California
loving;1;2;17;California
lowest;1;-1;17;California
matter;1;1;17;California
mistake;1;-2;17;California
negative;1;-2;17;California
pay;1;-1;17;California
perfectly;1;3;17;California
reject;1;-1;17;California
risks;1;-2;17;California
safe;1;1;17;California
safely;1;1;17;California
save;1;2;17;California
share;1;1;17;California
significant;1;1;17;California
strong;1;2;17;California
suffering;1;-2;17;California
threat;1;-2;17;California
threatens;1;-2;17;California
win;1;4;17;California
worst;1;-3;17;California
care;14;2;17;Colorado
crisis;8;-3;17;Colorado
support;5;2;17;Colorado
benefits;3;2;17;Colorado
suicide;3;-2;17;Colorado
blocked;2;-1;17;Colorado
chance;2;2;17;Colorado
fight;2;-1;17;Colorado
hard;2;-1;17;Colorado
improve;2;2;17;Colorado
increased;2;1;17;Colorado
protect;2;1;17;Colorado
proud;2;2;17;Colorado
ability;1;2;17;Colorado
anxiety;1;-2;17;Colorado
cancer;1;-1;17;Colorado
challenge;1;-1;17;Colorado
cynical;1;-2;17;Colorado
death;1;-2;17;Colorado
destroy;1;-3;17;Colorado
easy;1;1;17;Colorado
emergency;1;-2;17;Colorado
ensure;1;1;17;Colorado
ensuring;1;1;17;Colorado
eviction;1;-1;17;Colorado
exciting;1;3;17;Colorado
expand;1;1;17;Colorado
exposed;1;-1;17;Colorado
fear;1;-2;17;Colorado
healthy;1;2;17;Colorado
increase;1;1;17;Colorado
innovation;1;1;17;Colorado
insecure;1;-2;17;Colorado
justice;1;2;17;Colorado
matter;1;1;17;Colorado
mistakes;1;-2;17;Colorado
negative;1;-2;17;Colorado
prepared;1;1;17;Colorado
prevent;1;-1;17;Colorado
risk;1;-2;17;Colorado
severe;1;-2;17;Colorado
strongest;1;2;17;Colorado
struggled;1;-2;17;Colorado
survivor;1;2;17;Colorado
swiftly;1;2;17;Colorado
unequal;1;-1;17;Colorado
gun;12;-1;17;Connecticut
care;8;2;17;Connecticut
safety;6;1;17;Connecticut
violence;6;-3;17;Connecticut
ban;4;-2;17;Connecticut
love;4;3;17;Connecticut
risk;4;-2;17;Connecticut
justice;3;2;17;Connecticut
propaganda;3;-2;17;Connecticut
protect;3;1;17;Connecticut
safe;3;1;17;Connecticut
agree;2;1;17;Connecticut
attacks;2;-1;17;Connecticut
failure;2;-2;17;Connecticut
fight;2;-1;17;Connecticut
furious;2;-3;17;Connecticut
killing;2;-3;17;Connecticut
missed;2;-2;17;Connecticut
murder;2;-2;17;Connecticut
top;2;2;17;Connecticut
abuse;1;-3;17;Connecticut
agrees;1;1;17;Connecticut
anti;1;-1;17;Connecticut
ass;1;-4;17;Connecticut
attack;1;-1;17;Connecticut
attacking;1;-1;17;Connecticut
benefit;1;2;17;Connecticut
blame;1;-2;17;Connecticut
block;1;-1;17;Connecticut
bold;1;2;17;Connecticut
careful;1;2;17;Connecticut
catastrophic;1;-4;17;Connecticut
clean;1;2;17;Connecticut
comprehensive;1;2;17;Connecticut
conspiracy;1;-3;17;Connecticut
controversial;1;-2;17;Connecticut
crime;1;-3;17;Connecticut
crisis;1;-3;17;Connecticut
danger;1;-2;17;Connecticut
deferring;1;-1;17;Connecticut
destroy;1;-3;17;Connecticut
die;1;-3;17;Connecticut
dirty;1;-2;17;Connecticut
disappointment;1;-2;17;Connecticut
disregard;1;-2;17;Connecticut
drag;1;-1;17;Connecticut
easy;1;1;17;Connecticut
expand;1;1;17;Connecticut
exposing;1;-1;17;Connecticut
failing;1;-2;17;Connecticut
faith;1;1;17;Connecticut
fake;1;-3;17;Connecticut
fan;1;3;17;Connecticut
fear;1;-2;17;Connecticut
focused;1;2;17;Connecticut
free;1;1;17;Connecticut
ghost;1;-1;17;Connecticut
grants;1;1;17;Connecticut
grave;1;-2;17;Connecticut
honor;1;2;17;Connecticut
ignore;1;-1;17;Connecticut
importance;1;2;17;Connecticut
inhibit;1;-1;17;Connecticut
jeopardy;1;-2;17;Connecticut
legal;1;1;17;Connecticut
lifesaver;1;4;17;Connecticut
limits;1;-1;17;Connecticut
lobby;1;-2;17;Connecticut
mandatory;1;-1;17;Connecticut
matters;1;1;17;Connecticut
misinformation;1;-2;17;Connecticut
naive;1;-2;17;Connecticut
nice;1;3;17;Connecticut
offline;1;-1;17;Connecticut
opportunity;1;2;17;Connecticut
peril;1;-2;17;Connecticut
pressure;1;-1;17;Connecticut
pretend;1;-1;17;Connecticut
promises;1;1;17;Connecticut
protected;1;1;17;Connecticut
protest;1;-2;17;Connecticut
rainy;1;-1;17;Connecticut
refused;1;-2;17;Connecticut
relaxed;1;2;17;Connecticut
relentless;1;-1;17;Connecticut
restrict;1;-2;17;Connecticut
sad;1;-2;17;Connecticut
save;1;2;17;Connecticut
shame;1;-2;17;Connecticut
shameful;1;-2;17;Connecticut
strike;1;-1;17;Connecticut
struck;1;-1;17;Connecticut
suicide;1;-2;17;Connecticut
super;1;3;17;Connecticut
terrified;1;-3;17;Connecticut
threat;1;-2;17;Connecticut
trust;1;1;17;Connecticut
united;1;1;17;Connecticut
unsecured;1;-2;17;Connecticut
won;1;3;17;Connecticut
yeah;1;1;17;Connecticut
care;30;2;17;Delaware
cancer;4;-1;17;Delaware
justice;4;2;17;Delaware
protect;3;1;17;Delaware
strike;3;-1;17;Delaware
support;3;2;17;Delaware
crisis;2;-3;17;Delaware
ensure;2;1;17;Delaware
fight;2;-1;17;Delaware
flu;2;-2;17;Delaware
free;2;1;17;Delaware
helping;2;2;17;Delaware
helps;2;2;17;Delaware
lost;2;-3;17;Delaware
progress;2;2;17;Delaware
unemployment;2;-2;17;Delaware
ability;1;2;17;Delaware
affected;1;-1;17;Delaware
agree;1;1;17;Delaware
applaud;1;2;17;Delaware
attack;1;-1;17;Delaware
authority;1;1;17;Delaware
badly;1;-3;17;Delaware
bold;1;2;17;Delaware
chance;1;2;17;Delaware
clean;1;2;17;Delaware
commit;1;1;17;Delaware
committed;1;1;17;Delaware
cutting;1;-1;17;Delaware
dear;1;2;17;Delaware
dedicated;1;2;17;Delaware
disputed;1;-2;17;Delaware
doubts;1;-1;17;Delaware
easy;1;1;17;Delaware
entitled;1;1;17;Delaware
expand;1;1;17;Delaware
extend;1;1;17;Delaware
failed;1;-2;17;Delaware
fire;1;-2;17;Delaware
forget;1;-1;17;Delaware
fresh;1;1;17;Delaware
grateful;1;3;17;Delaware
hard;1;-1;17;Delaware
heroes;1;2;17;Delaware
honor;1;2;17;Delaware
hope;1;2;17;Delaware
huge;1;1;17;Delaware
hunger;1;-2;17;Delaware
increase;1;1;17;Delaware
increased;1;1;17;Delaware
landmark;1;2;17;Delaware
leave;1;-1;17;Delaware
loved;1;3;17;Delaware
motivation;1;1;17;Delaware
opportunities;1;2;17;Delaware
protected;1;1;17;Delaware
proud;1;2;17;Delaware
reaches;1;1;17;Delaware
recession;1;-2;17;Delaware
risk;1;-2;17;Delaware
solid;1;2;17;Delaware
suffering;1;-2;17;Delaware
threat;1;-2;17;Delaware
waste;1;-1;17;Delaware
worse;1;-3;17;Delaware
wrong;1;-2;17;Delaware
alert;3;-1;17;Florida
love;2;3;17;Florida
beautiful;1;3;17;Florida
benefits;1;2;17;Florida
block;1;-1;17;Florida
blocked;1;-1;17;Florida
clean;1;2;17;Florida
confidence;1;2;17;Florida
courtesy;1;2;17;Florida
crime;1;-3;17;Florida
crisis;1;-3;17;Florida
derail;1;-2;17;Florida
devastating;1;-2;17;Florida
enjoy;1;2;17;Florida
fair;1;2;17;Florida
faith;1;1;17;Florida
fake;1;-3;17;Florida
fight;1;-1;17;Florida
fraud;1;-4;17;Florida
free;1;1;17;Florida
glad;1;3;17;Florida
god;1;1;17;Florida
hard;1;-1;17;Florida
hid;1;-1;17;Florida
hurting;1;-2;17;Florida
importance;1;2;17;Florida
impressive;1;3;17;Florida
improved;1;2;17;Florida
intimidation;1;-2;17;Florida
join;1;1;17;Florida
justice;1;2;17;Florida
losing;1;-3;17;Florida
preventing;1;-1;17;Florida
protect;1;1;17;Florida
proud;1;2;17;Florida
reject;1;-1;17;Florida
safe;1;1;17;Florida
safety;1;1;17;Florida
sick;1;-2;17;Florida
smarter;1;2;17;Florida
spark;1;1;17;Florida
stop;1;-1;17;Florida
sunshine;1;2;17;Florida
tired;1;-2;17;Florida
trusted;1;2;17;Florida
unacceptable;1;-2;17;Florida
undermine;1;-2;17;Florida
unemployment;1;-2;17;Florida
care;9;2;17;Georgia
ashamed;2;-2;17;Georgia
died;2;-3;17;Georgia
ensure;2;1;17;Georgia
fight;2;-1;17;Georgia
lied;2;-2;17;Georgia
risk;2;-2;17;Georgia
win;2;4;17;Georgia
cancer;1;-1;17;Georgia
criminal;1;-3;17;Georgia
deceive;1;-3;17;Georgia
