state,EST_ST,week,count,anxiety_percentage,depression_percentage,total_cases,total_deaths,total_cases_us,total_deaths_us,total_cases_state_all_weeks,total_deaths_state_all_weeks,percentage_cases_spatial,percentage_deaths_spatial,percentage_cases_state,percentage_deaths_state
Michigan,26,32,1907,17.452018877818563,14.527530152071316,12945876,270231,434955807,7800559,239688813,5851388,2.97636582651718,3.46425172862611,5.40111815731675,4.61823758738952
Michigan,26,33,1800,18.489444444444445,15.391111111111112,12977718,272561,437380590,7853097,239688813,5851388,2.96714538704152,3.47074536326242,5.41440288245743,4.65805719942003
Michigan,26,34,1659,20.060880048221826,16.699216395418926,13085744,274890,451183101,7948347,239688813,5851388,2.90031784678921,3.45845494667004,5.45947215317054,4.6978597214883004
Michigan,26,35,1724,19.304524361948957,16.069605568445475,13275739,276091,470282286,8038989,239688813,5851388,2.82292984346002,3.43439952461684,5.53873951555678,4.71838476614437
Michigan,26,36,1753,18.98516828294353,15.80376497432972,13586982,278566,496698578,8212460,239688813,5851388,2.73545820378813,3.39199216799838,5.66859246785122,4.76068242270039
Michigan,26,37,1679,19.82191780821918,16.500297796307326,13992371,282276,525106961,8480704,239688813,5851388,2.66467063650295,3.32845009093585,5.83772384904756,4.82408618262881
Michigan,26,38,1652,20.14588377723971,16.769975786924938,14535737,286833,551080385,8831887,239688813,5851388,2.63767998202295,3.24769780229299,6.06442028648204,4.90196514057861
Michigan,26,39,1587,20.971014492753625,17.45683679899181,15212861,292855,570984508,9178044,239688813,5851388,2.66432114827185,3.19082148658254,6.34692158119203,5.00488089321713
Minnesota,27,1,1471,18.249490142760028,14.636301835486064,64658,4254,13644993,786250,156864947,2099352,0.473858799341268,0.541049284578696,0.0412188964051988,0.202633955620591
Minnesota,27,2,844,31.80687203791469,25.509478672985782,65801,3383,7940175,474933,156864947,2099352,0.828709694685571,0.712310999656794,0.0419475486770158,0.161144962826625
Minnesota,27,3,2668,10.06184407796102,8.069715142428786,91739,4301,8896630,534045,156864947,2099352,1.0311657335418,0.805362843955097,0.0584827915697444,0.204872741684101
Minnesota,27,4,1980,13.558080808080808,10.873737373737374,120952,5206,9837494,582599,156864947,2099352,1.2295001145617,0.893582034984612,0.0771058176559993,0.247981281843159
Minnesota,27,5,1897,14.15129151291513,11.349499209277807,146294,6211,10727153,623896,156864947,2099352,1.36377284821052,0.995518483849872,0.0932611158820587,0.295853196605429
Minnesota,27,6,1635,16.418960244648318,13.168195718654436,165453,7099,11646234,661268,156864947,2099352,1.42065666892834,1.07354355571417,0.105474806936951,0.338151963081942
Minnesota,27,7,1457,18.4248455730954,14.776938915579958,181515,7907,12570310,693159,156864947,2099352,1.44399780116799,1.14071951745559,0.115714188205476,0.376640029875886
Minnesota,27,8,2287,11.738084827284652,9.414079580236118,195981,8426,13688447,718836,156864947,2099352,1.43172560042786,1.17217279045568,0.124936133755873,0.40136194406655
Minnesota,27,9,1735,15.472622478386167,12.409221902017292,211695,8745,15271347,754416,156864947,2099352,1.38622349423401,1.15917477890183,0.134953668138491,0.416557109050793
Minnesota,27,10,1717,15.634828188701222,12.539312754804891,228518,9034,17321941,779487,156864947,2099352,1.31924014751003,1.15896737213064,0.145678180097176,0.430323261654072
Minnesota,27,11,1686,15.922301304863582,12.769869513641757,250952,9228,19735326,808303,156864947,2099352,1.27158781162267,1.14165108876251,0.159979654345594,0.439564208384301
Minnesota,27,12,1593,16.85185185185185,13.515379786566228,275838,9471,22513159,840740,156864947,2099352,1.22523009765089,1.12650760044723,0.175844256652189,0.451139208670104
Minnesota,27,13,2439,11.006560065600656,8.82738827388274,924307,23786,75392468,2322210,156864947,2099352,1.22599382208843,1.02428290292437,0.589237441300382,1.13301628311974
Minnesota,27,14,2433,11.03370324702014,8.849157418824497,1057831,25017,82613109,2473036,156864947,2099352,1.28046385471342,1.01159061170157,0.674357796455316,1.19165342448527
Minnesota,27,15,2299,11.676816006959548,9.364941278816875,1191452,26371,89958441,2613757,156864947,2099352,1.32444714109708,1.0089308225669,0.759539988242243,1.25614951661275
Minnesota,27,16,2099,12.789423535016674,10.257265364459268,1378961,27901,98283032,2744562,156864947,2099352,1.40305093558774,1.01659208281686,0.87907529781016,1.32902914804187
Minnesota,27,17,1985,13.523929471032746,10.846347607052897,1632908,30142,108710383,2877454,156864947,2099352,1.50207179382304,1.0475232618836,1.04096423785487,1.43577637289983
Minnesota,27,18,1334,20.12368815592204,16.13943028485757,2074479,33490,123742353,3032206,156864947,2099352,1.6764502611325,1.10447641090348,1.32246179893842,1.59525415461533
Minnesota,27,19,1800,14.91388888888889,11.96111111111111,3070266,39702,149140694,3242863,156864947,2099352,2.05863732939314,1.22428853762863,1.95726710059705,1.89115498496679
Minnesota,27,20,1722,15.589430894308943,12.502903600464576,4184812,48530,180323778,3537929,156864947,2099352,2.3207211197627,1.37170644181949,2.66778020203583,2.31166569493825
Minnesota,27,21,1594,16.841279799247175,13.5069008782936,4981635,59572,218484424,3967089,156864947,2099352,2.28008702350333,1.50165524393327,3.17574773413209,2.83763751862479
Minnesota,27,22,1461,18.37440109514031,14.736481861738536,5702016,75603,297414902,4959558,156864947,2099352,1.91719243442617,1.52438987506548,3.63498417527276,3.60125410126553
Minnesota,27,23,1642,16.3489646772229,13.112058465286236,5935327,80289,331246599,5536919,156864947,2099352,1.79181522705989,1.45006636362208,3.78371784997958,3.824465835172
Minnesota,27,24,1612,16.653225806451612,13.3560794044665,6102407,82987,353902473,6107034,156864947,2099352,1.72431883514982,1.35887568335136,3.89022985485725,3.95298168196663
Minnesota,27,25,1662,16.15222623345367,12.95427196149218,6245985,84611,367750323,6540703,156864947,2099352,1.69843086718377,1.29360712449411,3.98175954504355,4.03033888552277
Minnesota,27,26,1724,15.571345707656612,12.488399071925754,6398912,87194,379269903,6856950,156864947,2099352,1.68716577545042,1.2716149308366,4.07924913906993,4.15337685152371
Minnesota,27,27,1620,16.570987654320987,13.290123456790123,6604886,89276,389709216,7073156,156864947,2099352,1.69482417372444,1.26218055985192,4.21055572090303,4.25255031076256
Minnesota,27,28,1602,16.757178526841447,13.439450686641695,7269318,92450,413555826,7388536,156864947,2099352,1.75775978549508,1.25126276707591,4.63412517520565,4.40373982066847
Minnesota,27,29,1740,15.42816091954023,12.373563218390805,7557556,94527,422815728,7515404,156864947,2099352,1.78743492720782,1.25777669437332,4.81787432089592,4.50267511117716
Minnesota,27,30,1317,20.383447228549738,16.347760060744115,7741733,96324,429112805,7628850,156864947,2099352,1.80412537444554,1.26262805009929,4.93528551028038,4.58827295279686
Minnesota,27,31,1543,17.397926117952043,13.953337653920933,7821337,97812,432772697,7733730,156864947,2099352,1.80726211570597,1.26474547210725,4.98603234794068,4.65915196689264
Minnesota,27,32,1397,19.216177523264136,15.41159627773801,7852390,98927,434955807,7800559,156864947,2099352,1.80533053556864,1.2682039838427,5.00582835756162,4.71226359371844
Minnesota,27,33,1405,19.106761565836297,15.323843416370106,7869851,99859,437380590,7853097,156864947,2099352,1.79931418538715,1.27158750235735,5.01695958881113,4.75665824502037
Minnesota,27,34,1294,20.745749613601237,16.638330757341578,7942600,100761,451183101,7948347,156864947,2099352,1.76039394702418,1.26769754767878,5.06333642531368,4.79962388394133
Minnesota,27,35,1500,17.89666666666667,14.353333333333332,8073383,101424,470282286,8038989,156864947,2099352,1.71670999319757,1.26165118524232,5.14670941749657,4.83120505756062
Minnesota,27,36,1488,18.040994623655912,14.469086021505376,8299939,102300,496698578,8212460,156864947,2099352,1.67102129291781,1.24566816763796,5.29113684015078,4.87293221908475
Minnesota,27,37,1366,19.652269399707173,15.76134699853587,8581420,103415,525106961,8480704,156864947,2099352,1.63422324161496,1.21941527495831,5.47057845880635,4.92604384591055
Minnesota,27,38,1283,20.92361652377241,16.780982073265783,8953853,105488,551080385,8831887,156864947,2099352,1.62478165503931,1.19439933957488,5.70800116357417,5.02478860143511
Minnesota,27,39,1252,21.441693290734825,17.196485623003195,9415987,108329,570984508,9178044,156864947,2099352,1.64907924261931,1.18030595625822,6.00260745314885,5.16011607391233
Mississippi,28,1,841,17.080856123662308,14.74435196195006,86323,3364,13644993,786250,95133843,2164100,0.63263498925943,0.42785373608903,0.0907384767374529,0.15544568180768
Mississippi,28,2,531,27.052730696798495,23.35216572504708,56237,2548,7940175,474933,95133843,2164100,0.708258948952636,0.536496726906743,0.0591135585682164,0.11773947599464
Mississippi,28,3,1498,9.589452603471296,8.277703604806408,66839,3086,8896630,534045,95133843,2164100,0.751284475132719,0.57785392616727,0.0702578576584991,0.142599695023335
Mississippi,28,4,1241,11.575342465753424,9.991941982272362,78292,3704,9837494,582599,95133843,2164100,0.79585309022806,0.635771774410873,0.0822966859438234,0.171156600896447
Mississippi,28,5,1408,10.202414772727272,8.806818181818182,91664,4366,10727153,623896,95133843,2164100,0.854504452392914,0.699796119866132,0.0963526723082132,0.201746684533986
Mississippi,28,6,1156,12.426470588235292,10.726643598615915,103510,4909,11646234,661268,95133843,2164100,0.88878516437159,0.742361644597954,0.108804602795243,0.226837946490458
Mississippi,28,7,971,14.794026776519052,12.770339855818744,116389,5339,12570310,693159,95133843,2164100,0.925903975319622,0.770241748285747,0.12234237189388,0.246707638279192
Mississippi,28,8,1283,11.196414653156664,9.664848012470772,129273,5739,13688447,718836,95133843,2164100,0.944394933917631,0.798374038028146,0.13588539674572,0.265191072501271
Mississippi,28,9,1446,9.934301521438451,8.575380359612724,154828,6244,15271347,754416,95133843,2164100,1.0138463882721,0.82766007083625,0.162747551362978,0.288526408206645
Mississippi,28,10,1235,11.63157894736842,10.040485829959517,183499,6685,17321941,779487,95133843,2164100,1.05934433098462,0.857615329056161,0.192885091375947,0.308904394436486
Mississippi,28,11,1229,11.688364524003257,10.089503661513426,214141,7420,19735326,808303,95133843,2164100,1.08506441697492,0.917972591961183,0.225094449301286,0.342867704819555
Mississippi,28,12,1153,12.458803122289678,10.75455333911535,254523,8088,22513159,840740,95133843,2164100,1.13055213619732,0.962009658158289,0.267542014464821,0.373735039970427
Mississippi,28,13,1256,11.437101910828025,9.872611464968152,1028854,30133,75392468,2322210,95133843,2164100,1.36466417308424,1.29760013090978,1.08148054105204,1.39240330853473
Mississippi,28,14,1147,12.523975588491718,10.81081081081081,1138109,33980,82613109,2473036,95133843,2164100,1.3776372948269,1.37401962607904,1.1963240042768,1.57016773716557
Mississippi,28,15,1106,12.988245931283906,11.211573236889691,1226129,36992,89958441,2613757,95133843,2164100,1.36299494118623,1.41528076251924,1.28884628365113,1.70934799685782
Mississippi,28,16,1032,13.919573643410851,12.015503875968992,1323209,39514,98283032,2744562,95133843,2164100,1.34632496889188,1.43971970755261,1.39089198782814,1.82588604962802
Mississippi,28,17,855,16.801169590643276,14.502923976608187,1451389,41632,108710383,2877454,95133843,2164100,1.33509694285596,1.44683459752962,1.52562847692382,1.92375583383393
Mississippi,28,18,494,29.07894736842105,25.101214574898787,1589369,43894,123742353,3032206,95133843,2164100,1.28441795510386,1.44759294058517,1.67066624229613,2.02827965435978
Mississippi,28,19,590,24.347457627118644,21.016949152542377,1776455,46610,149140694,3242863,95133843,2164100,1.19112695023398,1.43731017930761,1.86732181101945,2.15378217272769
Mississippi,28,20,584,24.597602739726028,21.232876712328768,2022814,50022,180323778,3537929,95133843,2164100,1.12176775710633,1.41387800603121,2.12628223165546,2.31144586664202
Mississippi,28,21,554,25.92960288808664,22.382671480144403,2386600,55261,218484424,3967089,95133843,2164100,1.09234331505481,1.3929861417276,2.50867611855016,2.55353264636569
Mississippi,28,22,553,25.976491862567812,22.423146473779383,3146817,68566,297414902,4959558,95133843,2164100,1.05805626377121,1.38250223104559,3.30777870499776,3.16833787717758
Mississippi,28,23,666,21.56906906906907,18.61861861861862,3472804,76136,331246599,5536919,95133843,2164100,1.04840442452362,1.37506075129508,3.65044014883326,3.51813686983041
Mississippi,28,24,678,21.18731563421829,18.289085545722713,3679158,82282,353902473,6107034,95133843,2164100,1.03959657834886,1.34733161793434,3.86734928809719,3.80213483665265
Mississippi,28,25,642,22.37538940809969,19.31464174454829,3793916,85712,367750323,6540703,95133843,2164100,1.03165538212185,1.31044017745493,3.98797723329646,3.96063028510697
Mississippi,28,26,642,22.37538940809969,19.31464174454829,3878829,88837,379269903,6856950,95133843,2164100,1.02270941335411,1.29557602140894,4.07723358763085,4.10503211496696
Mississippi,28,27,636,22.586477987421382,19.49685534591195,3943034,90631,389709216,7073156,95133843,2164100,1.01178874866536,1.28133749630292,4.14472271450235,4.18793031745298
Mississippi,28,28,584,24.597602739726028,21.232876712328768,4024381,93047,413555826,7388536,95133843,2164100,0.973116746758151,1.25934285222404,4.23023066565281,4.29957026015434
Mississippi,28,29,655,21.931297709923665,18.931297709923665,4062666,93780,422815728,7515404,95133843,2164100,0.960859715228001,1.24783710895648,4.27047396792328,4.3334411533663
Mississippi,28,30,512,28.056640625,24.21875,4101074,94447,429112805,7628850,95133843,2164100,0.95571000264138,1.23802407964503,4.31084656172252,4.36426227993161
Mississippi,28,31,643,22.34059097978227,19.2846034214619,4131022,95124,432772697,7733730,95133843,2164100,0.954547740334922,1.22998863420368,4.34232642110337,4.39554549235248
Mississippi,28,32,567,25.335097001763668,21.8694885361552,4152884,95697,434955807,7800559,95133843,2164100,0.954782976377184,1.22679669495481,4.36530667640537,4.42202301187561
Mississippi,28,33,618,23.24433656957929,20.06472491909385,4178395,96282,437380590,7853097,95133843,2164100,0.955322457267708,1.22603859343645,4.39212258039445,4.4490550344254
Mississippi,28,34,553,25.976491862567812,22.423146473779383,4397761,97763,451183101,7948347,95133843,2164100,0.974717579238412,1.2299790132464,4.6227092917922,4.51748994963264
Mississippi,28,35,628,22.87420382165605,19.745222929936304,4797266,99943,470282286,8038989,95133843,2164100,1.02008222355201,1.24322847064475,5.04264922841391,4.61822466614297
Mississippi,28,36,658,21.83130699088146,18.84498480243161,5408933,105623,496698578,8212460,95133843,2164100,1.08897694488668,1.28613107400219,5.68560338721941,4.88068943209648
Mississippi,28,37,553,25.976491862567812,22.423146473779383,5888466,113314,525106961,8480704,95133843,2164100,1.12138410597075,1.33613907524658,6.18966480729681,5.2360796636015
Mississippi,28,38,502,28.615537848605577,24.701195219123505,6207802,121011,551080385,8831887,95133843,2164100,1.12647849006638,1.37016019339921,6.52533504822253,5.59174714661984
Mississippi,28,39,450,31.92222222222222,27.555555555555557,6390189,126375,570984508,9178044,95133843,2164100,1.11915278093675,1.376927371453,6.71705126008628,5.83960999953791
Missouri,29,1,1156,19.870242214532873,16.532006920415224,98378,4270,13644993,786250,172673590,2633056,0.720982414575075,0.54308426073132,0.056973391240664,0.162168977796143
Missouri,29,2,659,34.855842185128985,29,58774,2964,7940175,474933,172673590,2633056,0.740210385791245,0.624088029258864,0.0340376313482566,0.112568817374184
Missouri,29,3,2029,11.320847708230655,9.418925579103009,65514,3577,8896630,534045,172673590,2633056,0.736391195317778,0.669793743972886,0.0379409497422275,0.135849750252178
Missouri,29,4,1832,12.5382096069869,10.431768558951966,72223,4116,9837494,582599,172673590,2633056,0.734160549424477,0.706489369188756,0.0418263151880956,0.156320260564151
Missouri,29,5,1643,13.98052343274498,11.631771150334751,79524,4604,10727153,623896,172673590,2633056,0.741333697766779,0.737943503404414,0.0460545240299921,0.174853858026567
Missouri,29,6,1487,15.447209145931405,12.852051109616678,89000,4954,11646234,661268,172673590,2633056,0.76419553307962,0.749166752360616,0.0515423348758777,0.188146397190185
Missouri,29,7,1454,15.797799174690509,13.143741403026135,98388,5335,12570310,693159,172673590,2633056,0.782701460823162,0.76966468010947,0.0569791825142455,0.202616275536867
Missouri,29,8,1804,12.73281596452328,10.593680709534368,109856,5859,13688447,718836,172673590,2633056,0.802545387362058,0.815067692769978,0.0636206150575777,0.222517105598969
Missouri,29,9,1685,13.632047477744807,11.341839762611276,126829,6132,15271347,754416,172673590,2633056,0.830503032902075,0.812814150283133,0.0734501437075583,0.232885286146592
Missouri,29,10,1606,14.302615193026153,11.89975093399751,145516,6391,17321941,779487,172673590,2633056,0.840067518992242,0.819898215108142,0.0842722966494181,0.242721765127669
Missouri,29,11,1734,13.246828143021917,11.021337946943484,173781,6689,19735326,808303,172673590,2633056,0.880558040946473,0.82753620857525,0.100641331427695,0.254039412758407
Missouri,29,12,1512,15.19179894179894,12.639550264550264,208941,6951,22513159,840740,172673590,2633056,0.928083881964321,0.826771653543307,0.121003449340458,0.263989827789458
Missouri,29,13,1847,12.436383324309691,10.347049269085003,1024626,20232,75392468,2322210,172673590,2633056,1.35905618582482,0.871239035229372,0.593388948477877,0.768384721023784
Missouri,29,14,1823,12.600109709270434,10.483269336258914,1265988,22737,82613109,2473036,172673590,2633056,1.53242991980849,0.919396240087083,0.733168285897108,0.863521322751966
Missouri,29,15,1649,13.929654335961189,11.589448150394178,1540381,25843,89958441,2613757,172673590,2633056,1.71232513911618,0.988730015835443,0.892076779083588,0.981483113158247
Missouri,29,16,1621,14.17026526835287,11.789636027143738,1817722,30082,98283032,2744562,172673590,2633056,1.84947692700404,1.09605831458717,1.05269253972191,1.14247475177133
Missouri,29,17,1504,15.272606382978724,12.706781914893616,2156408,35094,108710383,2877454,172673590,2633056,1.98362653179136,1.21961984448752,1.24883486814631,1.33282391259434
Missouri,29,18,917,25.04907306434024,20.840785169029445,2599648,40644,123742353,3032206,172673590,2633056,2.10085547670166,1.34041024917173,1.50552727837534,1.543605605046
Missouri,29,19,1149,19.99129677980853,16.63272410791993,3386069,46220,149140694,3242863,172673590,2633056,2.27038570706933,1.42528376931125,1.96096519450369,1.7553747432641
Missouri,29,20,1132,20.291519434628977,16.882508833922262,4143446,53918,180323778,3537929,172673590,2633056,2.29778127208493,1.52399892705591,2.39958293564175,2.04773464749705
Missouri,29,21,1029,22.322643343051507,18.57240038872692,4815021,64398,218484424,3967089,172673590,2633056,2.20382804039157,1.62330615723519,2.78851039119532,2.44575124873911
Missouri,29,22,1081,21.248843663274744,17.67900092506938,5964875,83830,297414902,4959558,172673590,2633056,2.00557368171148,1.69027159275081,3.45442230048035,3.18375302310319
Missouri,29,23,1326,17.322775263951733,14.412518853695325,6387200,91618,331246599,5536919,172673590,2633056,1.92823111823104,1.65467473878523,3.69900226201355,3.47953100883536
Missouri,29,24,1349,17.027427724240177,14.166790214974055,6644086,99703,353902473,6107034,172673590,2633056,1.87737766952536,1.63259284294143,3.84777197254079,3.78658866351494
Missouri,29,25,1286,17.86158631415241,14.86080870917574,6782835,107101,367750323,6540703,172673590,2633056,1.84441306391456,1.63745395563749,3.92812531435757,4.06755496275051
Missouri,29,26,1323,17.362055933484505,14.44520030234316,7250140,112807,379269903,6856950,172673590,2633056,1.91160435949488,1.64514835313076,4.19875442446062,4.28426132980081
Missouri,29,27,1307,17.574598316755928,14.62203519510329,7589512,115283,389709216,7073156,172673590,2633056,1.94748075960308,1.62986649806678,4.39529403425272,4.37829654971258
Missouri,29,28,1141,20.131463628396144,16.749342681858018,7747847,118860,413555826,7388536,172673590,2633056,1.87347064480721,1.60870840989338,4.48699016450634,4.51414629996476
Missouri,29,29,1302,17.642089093701998,14.678187403993856,7844386,120752,422815728,7515404,172673590,2633056,1.8552729902233,1.60672666432836,4.54289854053535,4.58600196881494
Missouri,29,30,1045,21.980861244019135,18.28803827751196,7928882,123213,429112805,7628850,172673590,2633056,1.84773838198559,1.61509270728878,4.5918324857901,4.67946750847684
Missouri,29,31,1217,18.87428101889893,15.703368940016434,8007261,125961,432772697,7733730,172673590,2633056,1.8502232362408,1.62872249225148,4.637223908995,4.78383293025291
Missouri,29,32,1187,19.351305812973884,16.100252737994946,8101005,127464,434955807,7800559,172673590,2633056,1.8624892160596,1.63403674018747,4.69151362405797,4.84091489128982
Missouri,29,33,1140,20.149122807017545,16.764035087719297,8241499,128750,437380590,7853097,172673590,2633056,1.88428549149838,1.63948057689852,4.77287754311473,4.88975547804528
Missouri,29,34,1226,18.73572593800979,15.588091353996738,8897245,133103,451183101,7948347,172673590,2633056,1.97198099403107,1.6745997626928,5.15263799171605,5.05507668655737
Missouri,29,35,1265,18.158102766798415,15.107509881422924,9402674,137536,470282286,8038989,172673590,2633056,1.99936809867425,1.71086190066935,5.44534575322144,5.22343618973543
Missouri,29,36,1229,18.689991863303497,15.550040683482504,9870484,142836,496698578,8212460,172673590,2633056,1.98721809104918,1.73925961283221,5.71626732264036,5.42472321135593
Missouri,29,37,1113,20.63791554357592,17.170709793351303,10289203,148711,525106961,8480704,172673590,2633056,1.95944898167137,1.75352187742904,5.95875895092006,5.64784797588809
Missouri,29,38,1052,21.834600760456272,18.166349809885933,10676335,154513,551080385,8831887,172673590,2633056,1.93734621855576,1.74949022785278,6.18295768333768,5.86820029653756
Missouri,29,39,938,24.48827292110874,20.37420042643923,10972088,160005,570984508,9178044,172673590,2633056,1.921608703261,1.74334531409961,6.35423633689437,6.07677922535639
Montana,30,1,1200,13.363333333333332,10.816666666666666,5854,197,13644993,786250,30266961,412985,0.0429021839732714,0.0250556438791733,0.0193412216046401,0.0477014903688996
Montana,30,2,623,25.739967897271267,20.834670947030496,2750,96,7940175,474933,30266961,412985,0.0346339973615191,0.0202133774658741,0.00908581472715414,0.0232453963219003
Montana,30,3,1816,8.830396475770925,7.147577092511013,2805,96,8896630,534045,30266961,412985,0.0315287923629509,0.0179760132573098,0.00926753102169722,0.0232453963219003
Montana,30,4,1501,10.683544303797468,8.647568287808127,2874,97,9837494,582599,30266961,412985,0.0292147573355572,0.016649530809356,0.00949550237303309,0.0234875358669201
Montana,30,5,1497,10.712090848363394,8.670674682698731,3040,102,10727153,623896,30266961,412985,0.0283392993462478,0.0163488786592637,0.0100439551892904,0.0246982335920191
Montana,30,6,1183,13.555367709213863,10.972104818258664,3263,107,11646234,661268,30266961,412985,0.0280176407240315,0.0161810340134408,0.0107807321653469,0.0259089313171181
Montana,30,7,1266,12.666666666666666,10.252764612954186,3548,111,12570310,693159,30266961,412985,0.0282252386774869,0.0160136418916872,0.0117223529643429,0.0268774894971972
Montana,30,8,1541,10.406229720960416,8.423101881894873,4213,122,13688447,718836,30266961,412985,0.030777779246981,0.0169718823208632,0.0139194681620001,0.029541024492415
Montana,30,9,1446,11.089903181189488,8.976486860304288,5233,131,15271347,754416,30266961,412985,0.0342667873370961,0.0173644249326631,0.0172894794426173,0.0317202803975931
Montana,30,10,1313,12.213252094440213,9.885757806549886,7166,137,17321941,779487,30266961,412985,0.0413694977947333,0.0175756619417643,0.0236759812126497,0.0331731176677119
Montana,30,11,1373,11.679533867443554,9.453750910415147,10440,177,19735326,808303,30266961,412985,0.0529000635712833,0.0218977289457048,0.0344930566369052,0.0428586994685037
Montana,30,12,1290,12.431007751937983,10.062015503875967,15033,225,22513159,840740,30266961,412985,0.0667742807661954,0.0267621381164212,0.0496680191975666,0.0544813976294539
Montana,30,13,1189,13.486963835155592,10.916736753574432,87194,1239,75392468,2322210,30266961,412985,0.115653462889688,0.0533543477980028,0.288083101570719,0.300010896279526
Montana,30,14,1275,12.577254901960783,10.180392156862744,110020,1590,82613109,2473036,30266961,412985,0.133174990424341,0.0642934433627331,0.363498667738727,0.385001876581474
Montana,30,15,1118,14.343470483005367,11.610017889087656,141639,2084,89958441,2613757,30266961,412985,0.157449371538131,0.079731972023413,0.467965713505231,0.504618811821253
Montana,30,16,1163,13.78847807394669,11.16079105760963,207331,2529,98283032,2744562,30266961,412985,0.210952995426515,0.0921458505947397,0.685007655707489,0.612370909355061
Montana,30,17,1009,15.892963330029731,12.86422200198216,316610,3400,108710383,2877454,30266961,412985,0.291241729872297,0.118160012288641,1.04605810936883,0.823274453067303
Montana,30,18,694,23.10662824207493,18.703170028818445,458606,5172,123742353,3032206,30266961,412985,0.370613608745584,0.170568886150875,1.51520332682227,1.25234572684238
Montana,30,19,799,20.07008760951189,16.245306633291616,642705,7094,149140694,3242863,30266961,412985,0.430938721526936,0.218757314138772,2.1234540197147602,1.71773793237042
Montana,30,20,836,19.181818181818183,15.526315789473683,826077,9072,180323778,3537929,30266961,412985,0.458107637917835,0.256421200086265,2.72930275358666,2.19668995241958
Montana,30,21,772,20.7720207253886,16.813471502590673,964253,10790,218484424,3967089,30266961,412985,0.44133718200433403,0.271987848016518,3.18582694840093,2.61268569076359
Montana,30,22,738,21.7289972899729,17.588075880758808,1133754,13844,297414902,4959558,30266961,412985,0.38120282217735,0.279137778003604,3.74584683278906,3.35217986125404
Montana,30,23,847,18.932703659976383,15.324675324675324,1200359,15279,331246599,5536919,30266961,412985,0.36237624888037,0.275947688597214,3.96590526548073,3.69965010835745
Montana,30,24,795,20.17106918238994,16.32704402515723,1252663,17138,353902473,6107034,30266961,412985,0.353957119706253,0.280627224279413,4.13871415765858,4.14978752254925
Montana,30,25,795,20.17106918238994,16.32704402515723,1288916,17517,367750323,6540703,30266961,412985,0.350486707798215,0.26781524860554,4.25849162722349,4.24155841011175
Montana,30,26,822,19.50851581508516,15.790754257907542,1316431,18017,379269903,6856950,30266961,412985,0.34709608898231,0.262755306659666,4.34939933348446,4.36262818262164
Montana,30,27,834,19.227817745803357,15.563549160671462,1345697,18488,389709216,7073156,30266961,412985,0.34530797444626,0.261382613362409,4.44609222577714,4.47667590832597
Montana,30,28,705,22.74609929078014,18.411347517730498,1397879,20146,413555826,7388536,30266961,412985,0.338014582824424,0.272665653926569,4.61849803817436,4.87814327396879
Montana,30,29,814,19.7002457002457,15.945945945945946,1422296,20534,422815728,7515404,30266961,412985,0.33638672968192,0.273225497923997,4.69917016115361,4.97209341743647
Montana,30,30,616,26.032467532467532,21.071428571428573,1442288,20805,429112805,7628850,30266961,412985,0.336109289490907,0.272714760416052,4.76522238225371,5.03771323413683
Montana,30,31,729,21.997256515775035,17.805212620027437,1456690,21058,432772697,7733730,30266961,412985,0.336594708977216,0.27228775765381,4.81280561996297,5.09897453902684
Montana,30,32,755,21.23973509933775,17.192052980132452,1469603,21392,434955807,7800559,30266961,412985,0.337874095792909,0.274236756622186,4.85546930198906,5.17984914706345
Montana,30,33,700,22.908571428571427,18.542857142857144,1479192,21626,437380590,7853097,30266961,412985,0.338193334093769,0.275381801600057,4.88715071195949,5.23650980059808
Montana,30,34,661,24.26021180030257,19.636913767019667,1506188,22096,451183101,7948347,30266961,412985,0.333830765527719,0.277994908878538,4.97634367718649,5.35031538675739
Montana,30,35,736,21.78804347826087,17.63586956521739,1545623,22434,470282286,8038989,30266961,412985,0.328658562317187,0.279064942121453,5.10663426037388,5.43215855297408
Montana,30,36,695,23.07338129496403,18.676258992805757,1610694,22987,496698578,8212460,30266961,412985,0.324279970054595,0.27990395082594,5.32162446041411,5.56606172137003
Montana,30,37,648,24.746913580246915,20.030864197530864,1707753,23675,525106961,8480704,30266961,412985,0.325220026934665,0.279163144946457,5.64230085736061,5.73265372834364
Montana,30,38,657,24.40791476407915,19.75646879756469,1854917,24803,551080385,8831887,30266961,412985,0.336596447721506,0.280834661947101,6.12852079863585,6.00578713512597
Montana,30,39,615,26.07479674796748,21.10569105691057,2015364,26578,570984508,9178044,30266961,412985,0.352962991423228,0.289582399038401,6.65862687700955,6.43558482753611
Nebraska,31,1,1136,16.552816901408452,13.879401408450704,54417,832,13644993,786250,61792565,655808,0.398805627822601,0.105818759936407,0.0880639928120802,0.126866399921928
Nebraska,31,2,609,30.876847290640395,25.889983579638752,48888,576,7940175,474933,61792565,655808,0.615704313821799,0.121280264795245,0.0791163143980186,0.087830584561335
Nebraska,31,3,2032,9.253937007874017,7.759350393700787,61216,765,8896630,534045,61792565,655808,0.688080767661463,0.143246355644187,0.0990669346708621,0.116649995120523
Nebraska,31,4,1715,10.964431486880466,9.193586005830904,72177,915,9837494,582599,61792565,655808,0.733692950664061,0.157054852480008,0.116805314684704,0.139522543183371
