state,week,Negative,Positive,Anxiety,Depression,Covid Cases,Covid Deaths
New Mexico,10,0.7910349373764007,0.5544554455445545,17.710508474576272,15.025762711864406,0.144001730453394,0.275603858454018
New York,10,0.8748906386701663,0.7608695652173914,14.952884615384615,12.388461538461538,0.436794064816183,1.06214311991171
North Carolina,10,1.568627450980392,1.2903225806451613,13.549717514124294,11.08813559322034,0.161248068765047,0.240866088018405
North Dakota,10,0.8247422680412371,0.3215434083601286,11.421945701357464,9.40837104072398,0.0739470829725175,0.125834181653659
Ohio,10,1.6782407407407407,0.6213592233009708,13.237890864500306,11.183323114653588,0.117965796126259,0.34261897703567
Oklahoma,10,0.3929273084479371,0.8542141230068337,14.50068870523416,12.212121212121213,0.0758947442839526,0.143370722403833
Oregon,10,1.0248112189859762,0.8699254349627175,21.21332554061952,17.809468147282292,0.110462860256283,0.180466914860613
Pennsylvania,10,2.0089285714285716,2.0202020202020203,15.574988463313336,12.967235809875405,0.189013732639546,0.538155219588211
Rhode Island,10,1.3257575757575757,2.3255813953488373,11.79264475743349,9.423317683881065,0.259915242250459,0.716083193770771
South Carolina,10,0.4285714285714285,0.9990917347865576,12.00571791613723,10.030495552731892,0.162225888248344,0.181592682740885
Utah,10,0.672645739910314,0.1445086705202312,18.290842872008323,15.369927159209157,0.13451711837547,0.181710045969684
Vermont,10,2.903946388682055,3.138373751783167,15.319399785637728,12.366559485530546,0.133587666570202,0.490869247626004
Virginia,10,0.7407407407407407,0.3088803088803089,16.53605015673981,13.633228840125392,0.218973636669944,0.381228326807184
Washington,10,1.2365250475586558,2.096774193548387,18.668305597579423,15.68608169440242,0.187692810335161,0.474039570636018
West Virginia,10,2.0809248554913293,1.921079958463136,13.037005887300252,11.2026913372582,0.0479346154880189,0.080493962240496
Wisconsin,10,0.6723716381418093,1.3394565633371605,13.988575268817204,11.52016129032258,0.110977755681955,0.230382578026315
Arkansas,10,0.1984126984126984,0.528169014084507,13.09129213483146,11.16502808988764,0.141766142043307,0.107382049280024
Kentucky,10,0,0.6809338521400778,13.589348283111423,11.463209530483532,0.0811613879479719,0.213046430806514
Mississippi,10,0,0.7401924500370096,11.63157894736842,10.040485829959517,0.192885091375947,0.308904394436486
Nebraska,10,2,0.9779951100244498,13.83664459161148,11.601913171449596,0.19283226064495,0.261052015223968
Tennessee,10,0.0847457627118644,0.1256281407035176,13.676718938480096,11.542219541616406,0.125911145815019,0.117804385971693
Alabama,11,1.7857142857142858,1.818181818181818,12.444369521240729,10.769386378961563,0.202123112574157,0.229118163714596
Alaska,11,0.6153846153846154,0.5175983436853002,21.105038428693423,17.749786507258754,0.0539701772196024,0.0981407774930484
Arizona,11,1.8633540372670807,1.3618677042801557,15.122943722943724,12.908658008658008,0.299194370112635,0.275478278386664
California,11,2.2222222222222223,2.0219244823386116,16.745250560957366,14.08780852655198,0.188673228987199,0.262902852378626
Colorado,11,2.92772186642269,1.1828486939379004,18.358038147138963,15.094822888283378,0.157283475138585,0.529873683315865
Connecticut,11,0.8710078805474907,1.1235955056179776,14.89934640522876,11.97843137254902,0.31843915832129,0.965439589931058
Delaware,11,0.948509485094851,1.0720518573921716,12.356144223693892,10.20971302428256,0.273229073988284,0.640625967751925
Florida,11,0.5988023952095808,0.672782874617737,13.156739020696618,10.915699141847552,0.236113765522151,0.235464675958889
Georgia,11,2.5806451612903225,2.2988505747126435,13.74121265377856,11.452108963093146,0.207780496852524,0.316787154011833
Hawaii,11,1.8248175182481752,0.7092198581560284,12.535767511177347,10.453055141579732,0.0638158535914354,0.0836582772066643
Idaho,11,0.7532956685499058,1.60481444332999,15.852697095435683,13.122406639004147,0.120809157595106,0.105679905770192
Illinois,11,0.6303299962921765,0.6310807257428346,15.070280202113,12.370234267340376,0.245725418819704,0.599096807564308
Iowa,11,1.4746543778801844,1.8508725542041249,13.020791415157612,10.718980549966464,0.200642746099583,0.279164094439775
Kansas,11,0.2881844380403458,0.2481389578163772,15.868876080691642,13.177953890489912,0.131707187379128,0.136345349180745
Kentucky,11,0.9913258983890956,1.4591439688715953,13.617977528089888,11.487359550561798,0.0939606816356679,0.226014474420823
Louisiana,11,2.196836555360281,2.7649769585253456,12.95766129032258,11.09274193548387,0.317490680289282,0.598883171740644
Maine,11,0.8557457212713936,0.8547008547008547,12.716711349419125,10.163538873994638,0.135855709017198,0.317033021146478
Maryland,11,1.7152658662092624,1.7260579064587973,16.646547036432843,13.611745513866232,0.352613251312746,0.716536977042269
Massachusetts,11,1.643115346697338,1.11358574610245,16.647507858105072,13.29142343960485,0.362901252949153,0.875811880897733
Michigan,11,1.5718562874251496,0.8679762448606669,13.04114420062696,10.855799373040751,0.191895480745695,0.646855070967777
Minnesota,11,2.7161862527716187,2.781289506953224,15.922301304863582,12.769869513641757,0.159979654345594,0.439564208384301
Mississippi,11,0.1254705144291092,0.2220577350111029,11.688364524003257,10.089503661513426,0.225094449301286,0.342867704819555
Missouri,11,1.1564625850340136,0.3829787234042553,13.246828143021917,11.021337946943484,0.100641331427695,0.254039412758407
Montana,11,0.8333333333333334,1.4695077149155034,11.679533867443554,9.453750910415147,0.0344930566369052,0.0428586994685037
Nevada,11,1.489995742869306,1.340809361287177,16.48176187198899,14.160357880247764,0.179503176543458,0.23045604192235
New Hampshire,11,0.5664488017429193,0.7441621760328457,13.775510204081632,11.127551020408164,0.154079702888059,0.620265903914402
New Jersey,11,1.7777777777777777,1.0189902732746643,15.291523482245132,12.435853379152348,0.40139824377263,1.06558779321287
New Mexico,11,2.175346077785102,1.2277227722772277,17.007161458333332,14.429036458333334,0.163281953010388,0.292190297560718
New York,11,0.4374453193350831,0.6159420289855072,14.691544638639584,12.171941426547,0.441797676925052,1.06740801757276
Ohio,11,1.9675925925925928,1.3980582524271843,12.68566392479436,10.71680376028202,0.13506372805699,0.357167719625393
Oklahoma,11,0.68762278978389,1.3097949886104785,13.861092824226464,11.673469387755102,0.09617894202491,0.15110267189802
Oregon,11,1.4023732470334411,1.5327257663628833,21.300469483568076,17.88262910798122,0.132262713430989,0.197641049505828
Pennsylvania,11,2.455357142857143,1.116427432216906,15.114643976712944,12.583967756381549,0.199497694165061,0.54971794732016
Rhode Island,11,2.840909090909091,2.4479804161566707,11.263826606875934,9.000747384155456,0.265505282881268,0.728870393659535
South Carolina,11,0.5714285714285714,0.6357856494096276,12.262816353017522,10.245295262816352,0.205257988089324,0.21238497053721
Utah,11,0.4484304932735426,0.5780346820809249,20.01993166287016,16.822892938496583,0.158557427719917,0.21046163552185
Vermont,11,1.7870439314966493,1.1412268188302426,16.242045454545455,13.111363636363636,0.138587124514278,0.490869247626004
Virginia,11,1.693121693121693,1.1583011583011582,16.36504653567735,13.49224405377456,0.235531887839194,0.404279981063976
Washington,11,1.8072289156626504,1.8433179723502304,19.73570571771291,16.58296681327469,0.211617291224327,0.499465646063225
Wisconsin,11,1.039119804400978,0.7271335629544585,13.033813400125236,10.733876017532872,0.127255417163947,0.236576938966009
Wyoming,11,0.6968641114982579,0.7900677200902935,12.385155466399198,10.29789368104313,0.066526390257363,0.0675909417493813
Arkansas,11,0.0992063492063492,0.5868544600938967,12.794783802333562,10.912148249828414,0.169287856047984,0.119202784716411
Indiana,11,0.9066183136899364,1.1400651465798046,14.647619047619049,12.4375,0.155777960000831,0.436768284390551
North Carolina,11,0,0.6451612903225806,13.72025171624714,11.227688787185354,0.18854806772433,0.259483483286361
South Dakota,11,0.702576112412178,0.2610966057441254,11.516346153846154,9.264423076923077,0.130737732303152,0.123083274244443
West Virginia,11,1.3872832369942196,1.453790238836968,13.42077922077922,11.532467532467532,0.0607384665588296,0.0820611013283641
Tennessee,11,0.0847457627118644,0.1884422110552764,13.20675596971462,11.145602795573677,0.154264587005611,0.135026706965455
North Dakota,11,0,0.2143622722400857,11.071271929824562,9.119517543859647,0.0836536321361403,0.127954982468047
Alabama,12,0.4464285714285715,0.404040404040404,12.336229946524064,10.675802139037431,0.25147998315039,0.262211108346711
Arizona,12,2.484472049689441,1.8482490272373544,17.467,14.9095,0.352109631528151,0.342396333671176
California,12,1.606837606837607,1.510353227771011,17.166385523692686,14.442110105811992,0.225463968472218,0.288008676892469
Colorado,12,1.9213174748398905,1.922129127649088,18.47888096544158,15.194185408667032,0.171250656415068,0.539038567779441
Connecticut,12,0.5391953546246371,0.5948446794448117,16.49493487698987,13.26121562952243,0.322328440216946,0.974822473261553
Delaware,12,1.987353206865402,1.7202692595362752,13.40143655227454,11.07342378292099,0.288182494671573,0.647438941305201
Florida,12,0.718562874251497,1.039755351681957,14.312740252608457,11.87479406919275,0.308902945043563,0.276538002906771
Georgia,12,2.007168458781362,0.6269592476489029,14.25478577939836,11.880127620783956,0.249459308166138,0.334151251694928
Hawaii,12,2.67639902676399,1.7223910840932115,12.39719970523213,10.337509211495949,0.0724648886935713,0.0957107408720312
Illinois,12,2.7067111605487577,1.8143570865106495,16.67920691408236,13.690899847483475,0.258309024231892,0.607961188357536
Indiana,12,0.99728014505893,1.4657980456026058,16.526527871054398,14.0329079919409,0.170397568278417,0.446565202982383
Iowa,12,0.7373271889400922,0.74034902168165,14.412769116555308,11.864884929472902,0.222010652901753,0.294721418530446
Kansas,12,0.57636887608069165,0.9925558312655088,15.02455661664393,12.47680763983629,0.154013868725857,0.14359776137121
Kentucky,12,2.2304832713754648,2.0428015564202333,13.579831932773107,11.455182072829132,0.110692389372273,0.239098304138832
Louisiana,12,2.6362038664323375,1.8433179723502304,12.471539456662354,10.676584734799482,0.374520673714687,0.622460787551019
Maine,12,3.6674816625916864,2.442002442002442,13.656429942418423,10.914587332053744,0.141201882751671,0.327350663846511
Maryland,12,1.8010291595197256,1.5033407572383073,17.064102564102566,13.953177257525084,0.375636250011793,0.729368968783657
Massachusetts,12,2.1031876437725927,0.89086859688196,17.730272596843616,14.155906264945004,0.368920141104438,0.887157094859512
Michigan,12,0.8982035928143712,1.2334399269072636,14.693598233995584,12.231346578366448,0.20431408286043,0.652956187489191
Minnesota,12,1.1086474501108647,1.011378002528445,16.85185185185185,13.515379786566228,0.175844256652189,0.451139208670104
Mississippi,12,1.1292346298619824,0.8882309400444115,12.458803122289678,10.75455333911535,0.267542014464821,0.373735039970427
Missouri,12,1.9727891156462585,1.3617021276595744,15.19179894179894,12.639550264550264,0.121003449340458,0.263989827789458
Montana,12,0.9722222222222222,0.9551800146950772,12.431007751937983,10.062015503875967,0.0496680191975666,0.0544813976294539
Nevada,12,2.0434227330779056,1.0482691370063384,16.1049092131809,13.836583725622058,0.230197749346669,0.252599042850928
New Hampshire,12,1.1764705882352942,0.7954837054144214,14.296520423600604,11.548411497730712,0.158357211835395,0.630859685364691
New Jersey,12,0.6984126984126984,0.5094951366373321,16.8660770688566,13.716361339229312,0.405342419068739,1.07802665027987
New Mexico,12,2.175346077785102,1.7029702970297027,20.569291338582676,17.451181102362206,0.184516313877129,0.307790515963775
New York,12,0.5686789151356081,0.7971014492753623,15.589974937343358,12.916290726817042,0.447420597335606,1.07216752948787
North Carolina,12,0.9803921568627452,2.043010752688172,14.5,11.86577992744861,0.219273867484664,0.281439560380485
North Dakota,12,1.8556701030927836,0.857449088960343,11.632488479262673,9.58179723502304,0.0965881203658859,0.134788673981073
Ohio,12,1.7361111111111112,1.1650485436893203,12.975360576923077,10.961538461538462,0.154576781081381,0.37015208129149
Oklahoma,12,3.143418467583497,1.9362186788154896,13.761437908496733,11.58954248366013,0.119867066181372,0.16171162585516
Oregon,12,2.750809061488673,1.864125932062966,23.44702842377261,19.684754521963825,0.158398327408741,0.216754199352923
Pennsylvania,12,1.9345238095238095,1.488569909622541,15.69813953488372,13.069767441860463,0.21101691890436,0.559762737050768
Rhode Island,12,2.367424242424242,1.6523867809057529,12.434818481848184,9.936468646864686,0.272447629468779,0.73855390425491
South Carolina,12,0.8571428571428571,2.361489554950045,13.02343211578222,10.880771881461062,0.254264508460822,0.25440826185345
South Dakota,12,0.702576112412178,1.566579634464752,12.24642126789366,9.851738241308793,0.137822546224908,0.133977290753656
Utah,12,1.1210762331838564,0.7225433526011561,21.593980343980345,18.14557739557739,0.181903112943564,0.240198993858661
Vermont,12,1.2658227848101269,1.6405135520684735,14.644467213114757,11.82172131147541,0.144661734704391,0.490869247626004
Virginia,12,1.693121693121693,1.38996138996139,17.681564245810055,14.577653631284916,0.257861971269945,0.417437631705335
Washington,12,1.4584654407102091,1.4516129032258065,20.704278523489933,17.39681208053691,0.243363108216047,0.526110779901326
West Virginia,12,2.3121387283236996,2.4922118380062304,13.964864864864865,12,0.0725015324769207,0.0854803138837126
Wisconsin,12,1.2224938875305624,0.4975124378109453,14.85724482512491,12.235546038543896,0.146828256215345,0.243438384929978
Wyoming,12,1.2195121951219512,2.37020316027088,13.76588628762542,11.44593088071349,0.0763088030706366,0.0771707602650416
Alaska,12,0.8205128205128205,1.4492753623188406,24.42094861660079,20.538537549407113,0.0708739647087182,0.102502589826073
Arkansas,12,0.3968253968253968,0.352112676056338,13.287241625089097,11.332145402708482,0.199017523348677,0.13344988163711
Idaho,12,0,0.7021063189568706,16.75657894736842,13.87061403508772,0.16391621852534,0.125051672458018
Nebraska,12,2,1.4669926650366747,13.28904593639576,11.142756183745584,0.21969957065223,0.283162145018054
Tennessee,12,0.423728813559322,0.7537688442211056,14.75341574495771,12.450878334417697,0.190497225506572,0.153176621549545
Alabama,13,2.5297619047619047,1.3131313131313131,11.96822308690013,10.357328145265887,0.977989576323666,0.914521984905921
Alaska,13,2.4615384615384617,2.380952380952381,11.543204110228864,9.708080336291452,0.387189241790494,0.444904857968486
Arizona,13,1.7598343685300206,1.8482490272373544,12.666424945612762,10.811820159535896,1.06904493313289,1.32241324679521
Arkansas,13,1.6865079365079363,2.5821596244131455,12.545087483176312,10.699192462987886,0.757326971413937,0.577536247663072
California,13,2.7008547008547006,2.43605359317905,12.993847939640162,10.931746952988972,0.858697364678978,1.00699755431951
Colorado,13,2.2872827081427265,3.351404632824051,12.523048327137548,10.297026022304832,0.519409904856283,1.28482464094389
Connecticut,13,1.5346329323931978,1.4540647719762063,11.571573604060914,9.303045685279187,0.758004229005626,2.14276980499487
Delaware,13,2.2131887985546523,2.243829468960359,13.006971340046476,10.747482571649885,0.788253283472899,1.61488118587031
Florida,13,2.035928143712575,1.7125382262996942,13.73932525039536,11.399051133368475,1.18010025958698,1.28493904283376
Georgia,13,3.225806451612903,2.089864158829676,11.918826219512194,9.933307926829269,1.01504563001001,1.19973717070325
Hawaii,13,0.24330900243309,0.9118541033434652,11.80561403508772,9.84421052631579,0.82295299276394,0.476426799007444
Idaho,13,1.3182674199623352,1.3039117352056169,11.779547790339157,9.75077081192189,0.743646734527668,0.739240453783635
Illinois,13,3.670745272525028,1.8932421772285035,12.218994413407822,10.02979515828678,0.777079235631198,1.43520415074969
Indiana,13,2.5385312783318223,3.8545059717698154,11.998049731838128,10.187713310580206,0.580998366916558,1.11323098942276
Iowa,13,2.304147465437788,2.696985721840296,11.569725864123956,9.524433849821216,0.735776376886223,0.858565949418243
Kansas,13,0.57636887608069165,1.6129032258064515,12.075657894736842,10.02796052631579,0.584962244243126,0.434304978437433
Kentucky,13,0.4956629491945477,1.264591439688716,13.173913043478262,11.112771739130435,0.486936415218374,0.691300932136028
Louisiana,13,2.460456942003515,2.4193548387096775,13.19712525667351,11.297741273100616,1.28558644908246,1.82817431248083
Maine,13,2.3227383863080684,3.2967032967032965,14.41742654508612,11.522796352583589,0.365266249399839,0.796803406698026
Maryland,13,1.972555746140652,1.447661469933185,12.05236220472441,9.85511811023622,1.09913634681795,1.73768957826001
Massachusetts,13,2.4646730200460074,1.920935412026726,12.21951219512195,9.75609756097561,0.891726896370332,2.04742475058531
Michigan,13,1.6467065868263473,1.2791228871630882,13.457743631217143,11.202587949858472,0.589394633115397,1.48561332798304
Minnesota,13,1.5521064301552103,2.275600505689001,11.006560065600656,8.82738827388274,0.589237441300382,1.13301628311974
Mississippi,13,2.132998745294856,1.702442635085122,11.437101910828025,9.872611464968152,1.08148054105204,1.39240330853473
Missouri,13,2.857142857142857,1.446808510638298,12.436383324309691,10.347049269085003,0.593388948477877,0.768384721023784
Montana,13,1.6666666666666667,1.396032329169728,13.486963835155592,10.916736753574432,0.288083101570719,0.300010896279526
Nevada,13,1.447424435930183,2.5597269624573378,12.52510460251046,10.760983263598328,0.945731514013635,1.04188988240183
New Hampshire,13,1.5250544662309369,1.4113420579933282,12.796208530805687,10.33649289099526,0.39576108652643,1.47995126860533
New Jersey,13,0.9523809523809524,0.9726725335803612,12.08646446355817,9.82933454051607,0.942632578683898,2.37067221895135
New Mexico,13,2.966381015161503,1.6633663366336633,15.832121212121212,13.432121212121212,0.584422500627881,0.877826082668606
New York,13,0.8311461067366579,0.3260869565217391,13.302822925577416,11.021385799828913,1.02702099063972,2.34591177364406
North Carolina,13,2.156862745098039,3.655913978494623,13.279623477297896,10.867109634551497,0.763884617709123,0.95882415021352
North Dakota,13,0.8247422680412371,1.0718113612004287,10.147738693467335,8.358793969849247,0.43825930041013,0.431700787995325
Ohio,13,2.488425925925926,2.9902912621359223,12.975360576923077,10.961538461538462,0.528088648539397,1.02355488356704
Oklahoma,13,1.6699410609037328,2.6195899772209565,12.577658303464757,10.592592592592592,0.565892755029355,0.585650220989905
Oregon,13,2.373247033441208,1.615575807787904,13.9011872845653,11.670624281884336,0.604728587334483,0.786963169791251
Pennsylvania,13,1.9345238095238095,1.2759170653907497,12.358476748443794,10.28927132918345,0.586034167582494,1.31680461643225
South Dakota,13,1.17096018735363,0.391644908616188,11.04889298892989,8.888376383763838,0.449174867307157,0.40212299535761997
Utah,13,0.8968609865470852,0.8670520231213873,11.66777298373714,9.804513773647528,0.585744045138516,0.846446796415745
Vermont,13,2.6061057334326136,2.0684736091298146,12.300344234079176,9.929432013769365,0.366555239082501,1.10153396639883
Virginia,13,2.328042328042328,3.011583011583012,11.475707034082667,9.46120377084844,0.833720716159424,1.11503359495186
Washington,13,1.5218769816106532,1.7972350230414746,13.361938278289118,11.227395776935571,0.813545375319815,1.48034326362835
West Virginia,13,3.699421965317919,1.7653167185877463,14.527647610121836,12.483598875351452,0.300626038362951,0.349329549404772
Wisconsin,13,1.1002444987775062,0.6123230003827018,12.151196730881496,10.007005253940456,0.535302509387845,0.684190990254364
Wyoming,13,2.264808362369338,1.693002257336343,10.700173310225304,8.89688041594454,0.283576292169977,0.252800766385481
Nebraska,13,1,2.6894865525672373,11.054673721340388,9.269253380364493,0.685291183494325,0.770347418756709
Rhode Island,13,0.2840909090909091,0.6119951040391677,13.504480286738351,10.79121863799283,0.706578589018736,1.67475074271285
South Carolina,13,0.2857142857142857,1.3623978201634876,12.199483537766302,10.192382182052937,0.910147156024202,1.23615416225825
Tennessee,13,0.0847457627118644,0.8793969849246231,12.270562770562773,10.35551948051948,0.787891403808841,0.643255235106325
Alabama,14,0.5952380952380952,0.6060606060606061,11.906451612903226,10.303870967741936,1.1066370070795,1.01965282865965
Alaska,14,3.076923076923077,4.140786749482402,11.701704545454543,9.841382575757576,0.45883060481184,0.552859713210839
Arizona,14,4.140786749482402,2.3346303501945527,12.534625044851094,10.699318263365626,1.10768052239788,1.42739632317916
Arkansas,14,2.7777777777777777,2.875586854460094,12.838842975206612,10.949724517906336,0.877007525780554,0.74277768618436
California,14,2.0854700854700856,1.8026796589524967,13.04533271180515,10.975061181680458,0.940552813028366,1.12979954655998
Colorado,14,3.6596523330283626,4.87925086249384,12.192182410423452,10.024972855591749,0.55768765865185,1.31918015756433
Connecticut,14,1.4516798009124845,1.288830138797092,11.624681285058644,9.34574196838348,0.783904380603557,2.14838475879895
Delaware,14,2.122854561878952,1.6454749439042633,12.730856709628506,10.519332827899923,0.84665047658274994,1.6377975514586
Florida,14,1.377245508982036,1.1009174311926606,14.054192504718252,11.660285791318415,1.2674684100387,1.46642323184274
Georgia,14,1.5770609318996416,1.044932079414838,12.50499800079968,10.421831267493005,1.12984584807578,1.38975564875803
Hawaii,14,2.3114355231143553,1.6210739614994931,11.72334494773519,9.77560975609756,1.17537869647353,0.80893300248139
Idaho,14,2.4482109227871938,2.407221664994985,10.777150916784205,8.921015514809591,0.838046213950127,0.893349776273391
Illinois,14,2.6696329254727473,2.682093084407047,12.657407407407408,10.38966049382716,0.876637472904937,1.48671229319095
Indiana,14,2.357207615593835,1.954397394136808,12.678001030396702,10.765069551777437,0.664032400533744,1.16247965026849
Iowa,14,2.7649769585253456,2.0095187731359068,11.75893397940642,9.680193821926103,0.887874790778972,0.955442832102383
Kansas,14,2.0172910662824206,1.2406947890818858,11.318602261048303,9.399280575539567,0.704203230245106,0.494767193751627
Kentucky,14,2.6022304832713754,2.529182879377432,13.273100616016428,11.196440793976729,0.594510158512906,0.794524243583858
Louisiana,14,2.196836555360281,1.95852534562212,12.896989966555184,11.040802675585285,1.37712040949943,1.95315913659006
Maine,14,3.9119804400977993,3.2967032967032965,14.99473129610116,11.984193888303478,0.394480874657128,0.818376659616278
Maryland,14,1.2864493996569468,1.5033407572383073,11.68881252386407,9.557846506300114,1.18286682674536,1.78494446919529
Massachusetts,14,3.187643772592836,2.67260579064588,12.683544303797468,10.126582278481012,0.868014809730631,2.08760718022083
Michigan,14,1.87125748502994,1.0507080858839652,13.948449287510478,11.611064543168483,0.647498304395208,1.52191240779111
Minnesota,14,3.658536585365854,3.497682258744206,11.03370324702014,8.849157418824497,0.674357796455316,1.19165342448527
Mississippi,14,4.1405269761606025,4.811250925240563,12.523975588491718,10.81081081081081,1.1963240042768,1.57016773716557
Missouri,14,3.129251700680272,4.9361702127659575,12.600109709270434,10.483269336258914,0.733168285897108,0.863521322751966
Montana,14,2.5,2.13078618662748,12.577254901960783,10.180392156862744,0.363498667738727,0.385001876581474
Nebraska,14,2,2.6894865525672373,10.406198118428334,8.72551189817377,0.772490994669019,0.848266565824144
Nevada,14,2.852277564921243,2.364700146270112,12.538219895287956,10.772251308900524,1.02572555491856,1.18851421113124
New Hampshire,14,1.96078431372549,1.9758788811906596,11.681087762669964,9.435723114956737,0.415565314518423,1.49239896180942
New Jersey,14,2.412698412698413,1.8990273274664196,12.048285198555956,9.798285198555956,0.965562679229383,2.38034179965201
New Mexico,14,3.032300593276203,3.207920792079208,14.64293721973094,12.423206278026903,0.623370120808848,0.941930428405308
New York,14,2.537182852143482,0.7971014492753623,12.878674948240166,10.669979296066252,1.05007757575478,2.35374247586144
North Carolina,14,3.3333333333333335,2.2580645161290325,13.206497797356828,10.80726872246696,0.863796021828862,1.08934397448568
North Dakota,14,2.474226804123711,2.2508038585209005,9.410065237651445,7.751164958061509,0.592167694876754,0.495796101496814
Ohio,14,2.6041666666666665,2.3689320388349513,12.753101004134672,10.773774365032487,0.597381400872841,1.09633770603874
Oklahoma,14,3.8310412573673873,2.6765375854214124,12.429161747343564,10.467532467532468,0.678990412725117,0.674178045818694
Oregon,14,1.9956850053937432,2.0298260149130076,13.543283582089552,11.370149253731345,0.675854138917446,0.886129947258786
Pennsylvania,14,1.7857142857142858,1.648059542796385,12.823328267477203,10.67629179331307,0.631448738686328,1.34989566486146
Rhode Island,14,3.503787878787879,2.876376988984088,14.111423220973784,11.27621722846442,0.746411766926019,1.71348478509435
South Carolina,14,1.1428571428571428,1.9073569482288828,11.248214285714283,9.397619047619049,1.01247289876369,1.41897407386058
South Dakota,14,2.576112412177986,4.308093994778068,9.865733113673803,7.936573311367381,0.586854374437641,0.435378414175218
Tennessee,14,1.6101694915254237,3.580402010050251,12.445664105378706,10.503293084522502,0.897905478424577,0.767027139842464
Vermont,14,1.4147431124348473,1.2838801711840229,11.498793242156074,9.28238133547868,0.386302202001396,1.10153396639883
Virginia,14,2.6455026455026456,2.1621621621621623,11.640308937109232,9.596910628907686,0.934624951810817,1.20188096002067
Washington,14,3.7412809131261886,3.133640552995392,12.695216049382717,10.667181069958849,0.883634325561885,1.55249991147314
West Virginia,14,3.005780346820809,3.6863966770508823,13.40916955017301,11.522491349480967,0.371708983114151,0.466722513805071
Wisconsin,14,3.4229828850855744,2.066590126291618,11.81998864281658,9.734241908006814,0.618030590657947,0.73555653712352
Wyoming,14,2.961672473867596,3.386004514672686,11.349264705882351,9.436580882352942,0.321060583469769,0.291652252587882
Utah,14,0.672645739910314,0.7225433526011561,11.041143216080402,9.277952261306533,0.65143293423509,0.910193177822831
Alabama,15,1.1904761904761905,1.0101010101010102,13.107244318181818,11.343039772727272,1.21401808851099,1.09442851017069
Alaska,15,3.4871794871794872,1.9668737060041408,12.6156202143951,10.610005104645229,0.537520468773144,0.629191429038766
Arizona,15,3.7267080745341614,2.96692607003891,13.369307309605816,11.411787217757366,1.15299160845973,1.50497426309351
Arkansas,15,1.8849206349206349,1.8779342723004695,14.395366795366796,12.277220077220075,1.01390668485006,0.990888701554427
California,15,3.213675213675214,2.825822168087698,14.91168242973225,12.545224457173305,1.00213462164604,1.23454756158977
Colorado,15,1.1893870082342175,1.034992607195663,12.941605839416058,10.641183250096043,0.617333573054762,1.35312607040986
Connecticut,15,3.2351721277478225,3.304692663582286,12.416122004357298,9.982026143790849,0.81709889720925,2.15894973766714
Delaware,15,2.303523035230352,2.094240837696335,14.475862068965515,11.961206896551724,0.917071775562964,1.68156574519479
Florida,15,3.413173652694611,3.1192660550458715,15.824833029751062,13.129326047358834,1.34027872458614,1.64229845255004
Georgia,15,2.4372759856630823,1.5151515151515151,13.924755120213714,11.60507569011576,1.22288131818886,1.52886574951464
Hawaii,15,3.6496350364963503,3.8500506585612966,13.256895193065406,11.05437352245863,1.37011684648628,1.10953562566466
Idaho,15,1.5065913370998116,2.3069207622868606,12.026757607555089,9.955403987408184,0.941256386118903,1.00958037640035
Illinois,15,3.8190582128290695,3.023928477517749,14.117039586919104,11.587779690189327,0.967129376583055,1.53930310809551
Indiana,15,3.4451495920217594,3.8545059717698154,12.809994794377928,10.877147319104632,0.74059938415642,1.21149065001631
Iowa,15,1.6589861751152073,1.639344262295082,13.662209711470796,11.24700914848698,1.0242124314784,1.03775409262992
Kansas,15,3.4582132564841497,3.8461538461538463,12.948853615520282,10.753086419753089,0.820162918103169,0.609966035808594
Kentucky,15,1.858736059479554,1.7509727626459144,14.460850111856823,12.198359433258762,0.69385367593433,0.869379959625386
Louisiana,15,3.866432337434095,3.7442396313364057,14.752104055087988,12.628921193573069,1.45166030757611,2.0549769003880902
Maine,15,4.52322738386308,4.029304029304029,16.375143843498275,13.087456846950518,0.428354950252024,0.84979857147547
Maryland,15,1.8010291595197256,1.55902004454343,13.41498685363716,10.969325153374234,1.26442523499421,1.82545895997428
Massachusetts,15,2.760433782451528,2.338530066815145,13.501092498179167,10.77931536780772,0.90467496509411,2.13058200772001
Michigan,15,3.5179640718562872,2.9693924166285974,15.66164705882353,13.037176470588236,0.708482377106186,1.55479349515021
Minnesota,15,1.496674057649667,1.7277707543194267,11.676816006959548,9.364941278816875,0.759539988242243,1.25614951661275
Mississippi,15,3.7641154328732753,3.3308660251665434,12.988245931283906,11.211573236889691,1.28884628365113,1.70934799685782
Missouri,15,2.2448979591836733,2.8085106382978724,13.929654335961189,11.589448150394178,0.892076779083588,0.981483113158247
Montana,15,3.888888888888889,3.453343130051433,14.343470483005367,11.610017889087656,0.467965713505231,0.504618811821253
Nebraska,15,1,1.7114914425427872,12.452980132450332,10.441721854304635,0.882356963171864,0.932285059041671
Nevada,15,2.979991485738612,2.1940516821062896,14.322966507177034,12.305622009569378,1.09168357498579,1.30624224832629
New Hampshire,15,2.8758169934640523,2.9253271747498077,13.161559888579388,10.631615598885794,0.442226325509578,1.50881932305737
New Jersey,15,2.7301587301587302,3.8906901343214457,13.891259105098856,11.297086368366283,0.995012118382241,2.39203684281896
New Mexico,15,4.482531311799605,3.7227722772277234,16.84268214055448,14.28949065119278,0.663627196287093,0.995544972112368
