state,week,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,Anxiety,Depression,Covid Cases,Covid Deaths
Virginia,7,8.88888888888889,4.444444444444445,4.444444444444445,6.666666666666667,2.222222222222222,17.77777777777778,24.444444444444443,11.111111111111112,4.444444444444445,15.555555555555555,20.645792563600786,17.021526418786692,0.18131980802130299,0.318222762117234
Washington,7,7.692307692307693,5.325443786982248,3.550295857988166,9.467455621301776,4.733727810650888,17.159763313609467,23.076923076923077,9.467455621301776,2.958579881656805,16.568047337278106,26.033227848101262,21.87447257383966,0.135905552150663,0.423651822985753
West Virginia,7,1.834862385321101,14.678899082568808,0.917431192660551,8.256880733944953,11.009174311926603,11.009174311926603,33.027522935779814,3.669724770642202,0.917431192660551,14.678899082568808,18.76634382566586,16.12590799031477,0.0333758105297184,0.0749377418380547
Wisconsin,7,8,5.6,2.4,16,4,19.2,24.8,10.4,1.6,8,20.527613412228796,16.90532544378698,0.0810289213985619,0.200316103003646
Idaho,7,0,22.22222222222222,0,0,16.666666666666668,0,38.888888888888886,0,5.555555555555555,16.666666666666668,19.279226240538268,15.95878889823381,0.038236913181263,0.0909781185517529
Illinois,7,0,9.803921568627452,3.92156862745098,7.84313725490196,3.92156862745098,15.68627450980392,27.45098039215686,3.92156862745098,11.764705882352942,15.68627450980392,18.556561085972852,15.231900452488688,0.211689497720277,0.527951693320033
Mississippi,7,0,12.82051282051282,0,2.564102564102564,10.256410256410255,2.564102564102564,46.15384615384615,0,5.128205128205129,20.512820512820515,14.794026776519052,12.770339855818744,0.12234237189388,0.246707638279192
South Dakota,7,0,11.111111111111112,0,16.666666666666668,5.555555555555555,22.22222222222222,22.22222222222222,16.666666666666668,0,5.555555555555555,18.285496183206103,14.709923664122137,0.102264195017283,0.0858142703971347
Tennessee,7,0,10,10,10,0,10,30,10,0,20,18.787075393537695,15.855012427506214,0.0762475961228988,0.0865135621912853
Wyoming,7,0,16.666666666666668,0,11.111111111111112,5.555555555555555,5.555555555555555,27.77777777777778,11.111111111111112,5.555555555555555,16.666666666666668,18.82317073170732,15.65091463414634,0.0377774645278343,0.0574789110939621
Alabama,8,3.125,15.625,3.125,6.25,9.375,15.625,25,3.125,3.125,15.625,11.784802043422731,10.198595146871009,0.113341506535007,0.171590511256906
Alaska,8,6.849315068493151,12.328767123287673,1.36986301369863,8.219178082191782,8.219178082191782,9.58904109589041,24.657534246575345,9.58904109589041,1.36986301369863,17.80821917808219,12.64790174002047,10.637154554759467,0.0267748424967525,0.0654271849953656
Arizona,8,1.538461538461539,14.35897435897436,3.58974358974359,6.153846153846154,8.205128205128204,8.717948717948717,29.743589743589745,3.076923076923077,1.538461538461539,23.076923076923077,11.076093849080532,9.45434369055168,0.126690675733907,0.16908927233697
Arkansas,8,10.738255033557047,7.382550335570469,2.684563758389262,12.080536912751676,6.040268456375839,16.107382550335572,19.463087248322147,4.697986577181208,3.355704697986577,17.449664429530202,12.058214747736091,10.283958602846054,0.0928621965992898,0.0830562200398794
California,8,2.339181286549707,8.187134502923977,4.678362573099415,8.771929824561404,4.678362573099415,16.95906432748538,22.80701754385965,7.017543859649122,3.508771929824561,21.052631578947366,14.14301958307012,11.898547062539482,0.103504430139499,0.205901460106826
Colorado,8,6.194690265486726,7.079646017699115,4.424778761061947,9.734513274336283,4.424778761061947,14.159292035398233,22.123893805309734,5.309734513274337,0,26.54867256637168,13.834496919917864,11.37535934291581,0.130198159669754,0.50642386720236
Connecticut,8,6.024096385542169,7.831325301204819,5.421686746987952,10.843373493975903,6.024096385542169,17.46987951807229,18.674698795180724,8.433734939759036,3.012048192771084,16.265060240963855,12.908267270668176,10.377689694224236,0.307273444706152,0.942536488888117
Delaware,8,5.142857142857143,9.428571428571429,3.428571428571428,9.428571428571429,6.285714285714286,14.571428571428571,22.857142857142858,6.571428571428571,3.142857142857143,19.142857142857142,11.232107023411372,9.2809364548495,0.229182312276234,0.551644404071268
Georgia,8,8.256880733944953,5.504587155963303,4.587155963302752,7.339449541284404,6.422018348623853,18.34862385321101,20.18348623853211,11.009174311926603,3.669724770642202,14.678899082568808,11.982758620689657,9.986590038314176,0.118322780262225,0.280175456314316
Hawaii,8,6.194690265486726,7.079646017699115,2.654867256637168,14.159292035398233,5.309734513274337,12.389380530973453,23.89380530973451,7.079646017699115,2.654867256637168,18.584070796460175,10.909857328145266,9.09727626459144,0.0425349117133109,0.0723147819922013
Idaho,8,4.761904761904762,9.523809523809524,0,19.047619047619047,0,9.523809523809524,42.857142857142854,9.523809523809524,0,4.761904761904762,12.21257325519446,10.1092168353756,0.0454068010707978,0.0933995893877311
Illinois,8,6.578947368421052,6.578947368421052,3.947368421052631,9.86842105263158,5.921052631578948,20.394736842105264,17.763157894736842,10.526315789473683,5.263157894736842,13.157894736842104,12.716279069767442,10.437984496124033,0.21867774405609,0.55572224200355
Indiana,8,3.174603174603174,6.349206349206349,0,3.174603174603174,4.761904761904762,11.111111111111112,33.333333333333336,4.761904761904762,1.587301587301587,31.746031746031747,12.27944111776447,10.426646706586826,0.128385482867461,0.401515221533152
Iowa,8,7.228915662650603,6.024096385542169,3.614457831325301,10.843373493975903,2.409638554216868,15.662650602409638,27.710843373493976,4.819277108433735,3.614457831325301,18.072289156626507,11.75893397940642,9.680193821926103,0.148297991369771,0.254681452942504
Kansas,8,3.703703703703704,22.22222222222222,0,7.407407407407407,3.703703703703704,11.111111111111112,29.629629629629633,0,3.703703703703704,18.51851851851852,11.964149918522542,9.93536121673004,0.0839559339528291,0.117718101028392
Kentucky,8,9.375,15.625,3.125,9.375,6.25,15.625,18.75,6.25,0,15.625,12.70773263433814,10.719528178243774,0.0663260787088828,0.189657637859277
Louisiana,8,3.10077519379845,10.852713178294572,1.550387596899225,6.976744186046512,9.302325581395348,14.728682170542635,26.356589147286822,9.302325581395348,6.2015503875969,11.627906976744184,12.29655612244898,10.526785714285714,0.204954959577529,0.5458335361673
Maine,8,5.882352941176471,5.882352941176471,4.411764705882353,11.764705882352942,7.352941176470588,20.58823529411765,19.11764705882353,10.294117647058824,0,14.705882352941176,11.635322976287815,9.29926410466067,0.113283688580053,0.287018060564563
Maryland,8,4.081632653061225,7.142857142857143,5.102040816326531,11.224489795918368,4.081632653061225,17.346938775510203,22.448979591836736,6.122448979591836,5.102040816326531,17.346938775510203,13.49779541446208,11.037037037037036,0.310962655600463,0.660703394998984
Massachusetts,8,6.4,8,5.2,16.4,3.6,22,16.4,11.2,2.4,8.4,13.245444801714898,10.575205430510897,0.348123377127783,0.825671655106901
Michigan,8,3.478260869565217,6.956521739130435,2.608695652173913,5.217391304347826,7.826086956521739,20,22.60869565217391,3.478260869565217,1.739130434782609,26.08695652173913,12.43220022413149,10.348898020171834,0.169549423234867,0.624364680653547
Minnesota,8,4.069767441860465,11.046511627906977,1.162790697674419,10.465116279069768,6.395348837209302,17.441860465116278,26.162790697674417,9.302325581395348,2.325581395348837,11.627906976744184,11.738084827284652,9.414079580236118,0.124936133755873,0.40136194406655
Mississippi,8,2.439024390243902,7.317073170731708,0,9.75609756097561,17.073170731707318,12.195121951219512,29.26829268292683,4.878048780487805,0,17.073170731707318,11.196414653156664,9.664848012470772,0.13588539674572,0.265191072501271
Missouri,8,4,4,4,10,4,18,22,6,2,26,12.73281596452328,10.593680709534368,0.0636206150575777,0.222517105598969
Montana,8,5.617977528089888,10.112359550561798,2.247191011235955,11.235955056179776,4.49438202247191,10.112359550561798,28.089887640449437,5.617977528089888,1.123595505617978,21.348314606741575,10.406229720960416,8.423101881894873,0.0139194681620001,0.029541024492415
Nevada,8,3.902439024390244,6.341463414634147,1.951219512195122,10.24390243902439,9.75609756097561,14.146341463414634,27.804878048780488,9.268292682926829,1.951219512195122,14.634146341463415,13.022294725394236,11.188145731375748,0.0859910208665449,0.188897330502146
New Hampshire,8,2.654867256637168,11.946902654867255,0.884955752212389,9.734513274336283,8.4070796460177,11.946902654867255,24.778761061946906,8.849557522123893,3.539823008849558,17.256637168141594,13.394755492558469,10.819985825655564,0.140996058605363,0.537104719529636
New Jersey,8,3.225806451612903,16.129032258064516,0,3.225806451612903,6.451612903225806,6.451612903225806,48.38709677419355,0,0,16.129032258064516,13.210786739238,10.743691241959429,0.383054314483025,0.883490707189648
New Mexico,8,8.88888888888889,10.555555555555555,3.888888888888889,15,2.777777777777778,19.444444444444443,16.11111111111111,9.444444444444445,3.888888888888889,10,14.44057490326147,12.251520176893312,0.114947163752699,0.251037997290583
North Dakota,8,4.166666666666667,8.333333333333334,4.166666666666667,12.5,4.166666666666667,12.5,16.666666666666668,8.333333333333334,8.333333333333334,20.833333333333332,12.419434194341944,10.230012300123,0.0637371831496904,0.116644044791313
Ohio,8,5.172413793103448,5.172413793103448,3.448275862068965,7.758620689655173,7.758620689655173,16.379310344827587,26.724137931034484,4.310344827586207,2.586206896551724,20.689655172413794,12.035117056856189,10.16722408026756,0.0929462114323996,0.315535632295393
Oklahoma,8,3.773584905660377,5.660377358490566,0,5.660377358490566,3.773584905660377,7.547169811320755,39.62264150943396,0,0,33.9622641509434,13.427933673469388,11.308673469387756,0.0491551002114735,0.132462080481802
Oregon,8,9.869646182495345,8.752327746741155,7.82122905027933,8.938547486033519,6.145251396648045,15.828677839851023,15.828677839851023,9.497206703910615,3.165735567970205,14.15270018621974,14.65320952765442,12.3019781994348,0.0752724023340992,0.157475734609759
Pennsylvania,8,8.080808080808081,3.03030303030303,6.060606060606061,13.131313131313131,2.02020202020202,17.171717171717173,19.19191919191919,12.12121212121212,5.05050505050505,14.141414141414142,13.112276612276611,10.916860916860918,0.172338576290991,0.511980688660752
Rhode Island,8,8.450704225352112,9.154929577464788,4.225352112676056,9.859154929577464,5.633802816901408,14.084507042253522,16.197183098591548,9.154929577464788,7.746478873239437,15.492957746478874,10.921014492753622,8.726811594202898,0.250270830465095,0.667417345650428
South Carolina,8,1.219512195121951,6.097560975609756,1.219512195121951,10.975609756097562,12.195121951219512,13.414634146341465,24.390243902439025,4.878048780487805,1.219512195121951,24.390243902439025,11.494525547445257,9.603406326034063,0.089355585799052,0.144627061883945
Tennessee,8,2.061855670103093,14.43298969072165,4.123711340206185,12.371134020618555,3.092783505154639,12.371134020618555,24.74226804123711,4.123711340206185,4.123711340206185,18.556701030927837,12.055289739500266,10.17384370015949,0.0872740752951671,0.0960677761716667
Utah,8,3.125,9.375,3.125,6.25,6.25,15.625,31.25,6.25,6.25,12.5,11.89276048714479,9.993572395128552,0.0936651010891445,0.154601404391929
Vermont,8,7.84313725490196,5.882352941176471,5.882352941176471,11.764705882352942,5.882352941176471,18.30065359477124,16.99346405228758,11.111111111111112,3.26797385620915,13.0718954248366,13.149034038638456,10.614535418583255,0.123857538743559,0.490869247626004
Virginia,8,6.451612903225806,11.290322580645162,3.225806451612903,10.483870967741936,6.451612903225806,17.741935483870968,15.32258064516129,11.290322580645162,4.838709677419355,12.903225806451612,13.030053519967066,10.742692466035406,0.193322290736278,0.332239267239099
Washington,8,4.285714285714286,6.428571428571429,5.714285714285714,13.214285714285714,3.928571428571428,16.785714285714285,20,10.357142857142858,3.928571428571428,15.357142857142858,15.253090234857847,12.816440049443758,0.149186418624097,0.441473295945005
West Virginia,8,4.761904761904762,9.523809523809524,2.380952380952381,14.285714285714286,4.761904761904762,11.904761904761903,26.190476190476193,9.523809523809524,4.761904761904762,11.904761904761903,13.952295229522951,11.989198919891988,0.0367882208665041,0.0762199465463104
Wisconsin,8,5,11.666666666666666,2.777777777777778,10,5.555555555555555,15.555555555555555,25,7.777777777777778,3.333333333333333,13.333333333333334,12.55428226779252,10.338962605548854,0.0883541645248102,0.213086016325477
Wyoming,8,2.631578947368421,10.526315789473683,2.631578947368421,5.263157894736842,5.263157894736842,5.263157894736842,36.8421052631579,2.631578947368421,2.631578947368421,26.31578947368421,11.318056828597618,9.41063244729606,0.042940903217654,0.0628010324915511
Nebraska,8,0,15.384615384615383,0,7.692307692307693,11.538461538461538,15.384615384615383,23.076923076923077,11.538461538461538,0,15.384615384615383,11.361933534743205,9.52688821752266,0.172465732730143,0.230402800819752
New York,8,0,7.142857142857143,0,21.428571428571427,0,35.714285714285715,7.142857142857143,14.285714285714286,14.285714285714286,0,13.365706918779544,11.073485174043832,0.426845235114739,1.02859883523581
North Carolina,8,0,3.846153846153846,7.692307692307693,7.692307692307693,3.846153846153846,11.538461538461538,38.46153846153847,0,0,26.923076923076923,11.625302956858944,9.513330101793503,0.115528087619853,0.210563306358859
South Dakota,8,0,8.333333333333334,0,0,0,0,41.666666666666664,0,0,50,11.953093812375249,9.615768463073852,0.109375281425769,0.0926947018766377
Florida,8,0,0,0,0,15.384615384615383,7.692307692307693,30.769230769230766,0,0,46.15384615384615,12.521498919048764,10.38866202257987,0.0855045208165422,0.176155202486089
Alabama,9,4.761904761904762,14.285714285714286,0,9.523809523809524,7.936507936507937,11.111111111111112,28.571428571428573,9.523809523809524,1.587301587301587,12.698412698412698,11.301285976729943,9.780159216166563,0.135462069053972,0.188906984869988
Alaska,9,2.797202797202797,11.888111888111888,1.398601398601399,9.090909090909092,8.391608391608392,11.188811188811188,27.972027972027973,4.195804195804196,2.097902097902098,20.97902097902098,16.962251201098148,14.265614275909403,0.0329876151373417,0.0763317158279265
Arizona,9,2.830188679245283,14.150943396226417,3.773584905660377,9.433962264150944,4.716981132075472,16.9811320754717,22.641509433962263,5.660377358490566,2.830188679245283,16.9811320754717,14.628978224455611,12.487018425460636,0.176848406292374,0.198299034944697
Arkansas,9,4.545454545454546,9.090909090909092,3.03030303030303,9.090909090909092,4.545454545454546,16.666666666666668,28.78787878787879,6.060606060606061,1.515151515151515,16.666666666666668,11.658536585365852,9.94308943089431,0.118030644111139,0.0962456722110063
California,9,4.838709677419355,9.03225806451613,1.290322580645161,13.548387096774194,5.806451612903226,18.70967741935484,19.032258064516128,8.709677419354838,5.483870967741935,13.548387096774194,16.132295719844358,13.572128548782246,0.125392171776441,0.222058303175765
Colorado,9,5.263157894736842,10.526315789473683,3.007518796992481,6.015037593984962,7.518796992481203,14.285714285714286,28.571428571428573,3.759398496240602,2.255639097744361,18.79699248120301,17.20480081716037,14.146578140960164,0.137511380352424,0.515281548834754
Connecticut,9,7.407407407407407,8.148148148148149,3.703703703703704,11.111111111111112,4.444444444444445,18.51851851851852,20.74074074074074,8.148148148148149,2.962962962962963,14.814814814814817,13.732530120481927,11.040361445783132,0.310960977108662,0.955798123201691
Delaware,9,6.046511627906977,9.767441860465116,3.488372093023256,10,7.906976744186046,10.930232558139537,22.79069767441861,6.27906976744186,4.418604651162791,18.372093023255815,11.55677907777013,9.549208534067446,0.239640073197904,0.628445196853645
Florida,9,6.194690265486726,11.50442477876106,3.982300884955752,15.486725663716816,1.769911504424779,20.353982300884955,20.79646017699115,6.63716814159292,2.212389380530973,11.061946902654867,11.991488382792731,9.948930296756384,0.121312800972326,0.190835580420426
Georgia,9,12.77777777777778,5.555555555555555,5,16.666666666666668,2.777777777777778,20,12.77777777777778,10,7.222222222222222,7.222222222222222,12.48502994011976,10.405189620758485,0.13985030233857,0.294113373566139
Hawaii,9,7.608695652173913,7.608695652173913,5.434782608695652,11.956521739130435,6.521739130434782,17.391304347826086,19.565217391304348,9.782608695652174,3.260869565217391,10.869565217391305,12.406342182890857,10.345132743362832,0.0468414479024202,0.0751506557958171
Illinois,9,7.142857142857143,7.142857142857143,4.285714285714286,12.857142857142858,2.857142857142857,18.571428571428573,20,8.571428571428571,8.571428571428571,10,14.987665600730928,12.302421196893558,0.226710192863509,0.575372747212355
Indiana,9,2.666666666666667,14.666666666666666,1.333333333333333,8,5.333333333333333,12,25.333333333333332,6.666666666666667,2.666666666666667,21.333333333333332,14.833031946955998,12.594936708860761,0.135976205054349,0.414058446145335
Iowa,9,3.389830508474576,7.627118644067797,2.542372881355932,5.084745762711864,6.779661016949152,15.254237288135592,22.88135593220339,5.084745762711864,1.694915254237288,29.661016949152543,12.073383084577117,9.93905472636816,0.162988547168283,0.26311091938207
Kansas,9,10.344827586206897,6.896551724137931,3.448275862068965,13.79310344827586,6.896551724137931,13.79310344827586,24.13793103448276,6.896551724137931,0,13.79310344827586,13.10291493158834,10.881023200475909,0.0955093357769349,0.123825395504573
Kentucky,9,6.896551724137931,6.896551724137931,3.448275862068965,3.448275862068965,3.448275862068965,13.79310344827586,24.13793103448276,6.896551724137931,6.896551724137931,24.13793103448276,12.446726572528885,10.499358151476253,0.0735710070874882,0.2007731038144
Louisiana,9,6.910569105691057,9.75609756097561,4.878048780487805,16.260162601626018,3.658536585365854,16.666666666666668,18.29268292682927,8.130081300813009,3.658536585365854,11.788617886178862,11.82883435582822,10.12638036809816,0.229209810308226,0.561962502206736
Maine,9,8.235294117647058,12.941176470588236,5.882352941176471,15.294117647058824,1.176470588235294,14.117647058823527,21.176470588235293,7.058823529411764,1.176470588235294,12.941176470588236,11.134585289514868,8.89906103286385,0.121870940028702,0.292645865673672
Maryland,9,9.75609756097561,7.317073170731708,2.439024390243902,10.975609756097562,9.75609756097561,14.634146341463415,21.951219512195124,2.439024390243902,2.439024390243902,18.29268292682927,16.197354497354496,13.244444444444444,0.323153327805229,0.683447739911387
Massachusetts,9,7.670454545454546,9.659090909090908,5.113636363636363,12.784090909090908,3.693181818181818,17.897727272727273,19.318181818181817,7.954545454545454,1.988636363636364,13.920454545454543,16.014686825053996,12.786177105831534,0.352978089169391,0.846904416221127
Michigan,9,5.217391304347826,12.173913043478262,0.869565217391304,12.173913043478262,6.086956521739131,18.26086956521739,20,7.826086956521739,2.608695652173913,14.782608695652174,12.97504873294347,10.800779727095517,0.175094529755963,0.631559554758632
Minnesota,9,8.045977011494253,12.64367816091954,2.298850574712644,9.770114942528735,5.747126436781609,17.24137931034483,16.091954022988507,9.195402298850574,5.172413793103448,13.79310344827586,15.472622478386167,12.409221902017292,0.134953668138491,0.416557109050793
Mississippi,9,4.225352112676056,8.450704225352112,8.450704225352112,12.67605633802817,5.633802816901408,11.267605633802816,18.309859154929576,8.450704225352112,1.408450704225352,21.12676056338028,9.934301521438451,8.575380359612724,0.162747551362978,0.288526408206645
Missouri,9,7.189542483660131,10.45751633986928,5.228758169934641,14.379084967320262,3.92156862745098,12.418300653594772,13.0718954248366,7.189542483660131,5.882352941176471,20.26143790849673,13.632047477744807,11.341839762611276,0.0734501437075583,0.232885286146592
Montana,9,5.263157894736842,10.526315789473683,1.315789473684211,9.210526315789474,6.578947368421052,17.105263157894736,28.947368421052634,2.631578947368421,0,18.42105263157895,11.089903181189488,8.976486860304288,0.0172894794426173,0.0317202803975931
Nevada,9,9.154929577464788,8.80281690140845,3.873239436619718,12.32394366197183,7.042253521126761,16.901408450704224,20.070422535211268,7.394366197183099,3.52112676056338,10.915492957746478,15.147375079063885,13.01391524351676,0.109942807731709,0.195131137215177
New Hampshire,9,9.364548494983278,9.364548494983278,4.347826086956522,11.705685618729095,7.023411371237458,15.7190635451505,19.06354515050167,8.361204013377927,3.344481605351171,11.705685618729095,12.193548387096774,9.84967741935484,0.146052457241616,0.581068912548334
New Jersey,9,4.054054054054054,6.081081081081081,6.756756756756757,13.513513513513514,10.135135135135137,12.16216216216216,19.594594594594593,8.108108108108109,4.72972972972973,14.864864864864863,15.379608294930875,12.507488479262673,0.391809491874368,1.02687514053791
New Mexico,9,10.11904761904762,10.11904761904762,3.571428571428572,8.928571428571429,5.952380952380953,15.476190476190476,21.428571428571427,7.738095238095238,2.976190476190476,13.69047619047619,18.003445899379738,15.274293590627154,0.128127552707311,0.264217492148338
New York,9,7.291666666666667,7.291666666666667,1.041666666666667,9.375,10.416666666666666,10.416666666666666,29.166666666666668,5.208333333333333,2.083333333333333,17.708333333333332,14.201826484018264,11.7662100456621,0.431779934440404,1.04001166719093
North Dakota,9,5,10,0,8.333333333333334,10,5,31.666666666666668,1.666666666666667,5,23.333333333333332,11.294183445190155,9.303131991051456,0.0679880606522606,0.123713380839272
Ohio,9,7.142857142857143,8.241758241758241,2.747252747252747,8.791208791208792,7.142857142857143,15.934065934065934,23.626373626373628,8.241758241758241,2.197802197802198,15.934065934065934,12.021714922048998,10.155902004454344,0.103818598222661,0.329536841561847
Oklahoma,9,7.339449541284404,6.422018348623853,5.504587155963303,11.926605504587156,5.504587155963303,14.678899082568808,24.770642201834864,6.422018348623853,1.834862385321101,15.596330275229358,13.698763825634352,11.53675992192583,0.0615149572571363,0.137436900698992
Oregon,9,5.485232067510548,8.438818565400844,5.063291139240507,10.548523206751057,5.485232067510548,17.29957805907173,20.253164556962027,10.126582278481012,5.907172995780591,11.39240506329114,19.183932346723044,16.10570824524313,0.0903742020178051,0.170079333421974
Pennsylvania,9,7.964601769911504,5.309734513274337,7.079646017699115,15.04424778761062,1.769911504424779,20.353982300884955,14.159292035398233,10.619469026548671,3.539823008849558,14.159292035398233,14.127668480535789,11.762243616575974,0.179832371503743,0.526552893473619
Rhode Island,9,7.361963190184049,7.975460122699387,7.361963190184049,10.429447852760736,3.680981595092025,17.791411042944784,15.337423312883436,13.496932515337424,7.361963190184049,9.202453987730062,11.0007299270073,8.79051094890511,0.255180898044229,0.694853959003989
South Carolina,9,5.194805194805195,6.493506493506493,2.597402597402597,12.987012987012989,3.896103896103896,16.883116883116884,28.571428571428573,2.597402597402597,1.298701298701299,19.48051948051948,11.076787807737398,9.254396248534585,0.120597250240438,0.158907543180791
South Dakota,9,6.25,10.416666666666666,4.166666666666667,6.25,14.583333333333334,8.333333333333334,25,2.083333333333333,2.083333333333333,20.833333333333332,11.965034965034963,9.625374625374626,0.116185693819447,0.103015349095892
Tennessee,9,1.612903225806452,14.516129032258064,0,11.290322580645162,6.451612903225806,22.580645161290324,14.516129032258064,3.225806451612903,3.225806451612903,22.580645161290324,12.384489350081925,10.451665756417258,0.101664307086092,0.107075220110229
Utah,9,8.771929824561404,1.754385964912281,7.017543859649122,15.789473684210526,3.508771929824561,28.07017543859649,14.035087719298245,10.526315789473683,1.754385964912281,8.771929824561404,15.928862709560487,13.385138196647032,0.113516015086839,0.164951976630708
Vermont,9,7.973421926910299,8.637873754152825,4.651162790697675,12.956810631229237,3.654485049833887,19.269102990033225,14.950166112956811,8.970099667774086,3.322259136212625,15.614617940199336,12.67109929078014,10.22872340425532,0.129143703953245,0.490869247626004
Virginia,9,11.570247933884298,10.743801652892564,6.611570247933884,14.87603305785124,2.479338842975207,17.355371900826448,11.570247933884298,9.090909090909092,4.958677685950414,10.743801652892564,15.209034118212395,12.53916386352715,0.205923304856371,0.355016088062129
Washington,9,6.476683937823834,8.031088082901555,5.181347150259067,11.139896373056995,5.699481865284974,17.098445595854923,19.94818652849741,9.844559585492227,3.367875647668394,13.212435233160624,17.942202835332605,15.075972373682298,0.166972381390384,0.457553256888696
West Virginia,9,5.6,19.2,0,12,3.2,12,25.6,5.6,1.6,15.2,13.125317527519051,11.278577476714648,0.0409659860931117,0.0792117575322403
Wisconsin,9,2.824858757062147,14.124293785310735,2.259887005649718,10.169491525423728,8.474576271186441,12.994350282485875,24.858757062146893,7.344632768361582,2.824858757062147,14.124293785310735,12.44172145845786,10.246264196054993,0.0981456874393106,0.223997621365399
Wyoming,9,6.666666666666667,6.666666666666667,0,10,3.333333333333333,16.666666666666668,23.333333333333332,6.666666666666667,6.666666666666667,20,12.36036036036036,10.277277277277276,0.0504975927486414,0.0638654567710689
Idaho,9,0,11.363636363636363,0,15.909090909090908,4.545454545454546,9.090909090909092,29.545454545454547,6.818181818181818,4.545454545454546,18.181818181818183,14.846502590673577,12.289507772020723,0.061178314421144,0.0947832870082901
Nebraska,9,0,21.73913043478261,0,17.391304347826086,17.391304347826086,8.695652173913043,21.73913043478261,0,0,13.043478260869565,12.322411533420707,10.332241153342071,0.182551088468329,0.248548355616278
North Carolina,9,0,10.526315789473683,5.263157894736842,5.263157894736842,3.508771929824561,8.771929824561404,35.08771929824562,5.263157894736842,0,26.31578947368421,12.394315245478037,10.14263565891473,0.13660195315359,0.226323016334925
Alabama,10,1.351351351351351,12.16216216216216,0,6.756756756756757,10.810810810810812,8.108108108108109,28.37837837837838,5.405405405405405,5.405405405405405,21.62162162162162,12.469594594594597,10.791216216216217,0.164902552229496,0.206873681800557
Alaska,10,4.195804195804196,9.090909090909092,2.097902097902098,13.286713286713288,4.895104895104895,16.083916083916083,26.573426573426573,4.895104895104895,2.797202797202797,16.083916083916083,19.338028169014084,16.263693270735523,0.042269981028442,0.0894171528269996
Arizona,10,1.075268817204301,13.978494623655914,1.075268817204301,6.451612903225806,5.376344086021505,9.67741935483871,29.032258064516128,4.301075268817204,2.150537634408602,26.881720430107528,15.070750647109575,12.864106988783432,0.239123161205613,0.230467545057947
California,10,5.097087378640777,8.737864077669903,2.912621359223301,13.83495145631068,6.067961165048544,22.0873786407767,18.203883495145632,6.796116504854369,3.155339805825243,13.106796116504857,16.75527615626403,14.096243077383626,0.155833373401412,0.238957774412029
Colorado,10,6.024096385542169,4.819277108433735,1.204819277108434,14.457831325301203,4.819277108433735,21.686746987951807,20.481927710843372,12.048192771084338,2.409638554216868,12.048192771084338,17.692752100840337,14.547794117647058,0.145533091585132,0.523320022917331
Connecticut,10,8.823529411764707,7.84313725490196,5.882352941176471,13.725490196078432,5.882352941176471,18.62745098039216,15.68627450980392,4.901960784313726,3.92156862745098,14.705882352941176,16.098870056497177,12.942796610169491,0.314735934291535,0.960711207780257
Delaware,10,4.126984126984127,8.253968253968255,2.222222222222222,10.158730158730158,8.253968253968255,13.333333333333334,26.03174603174603,6.349206349206349,3.492063492063492,17.77777777777778,13.44435548438751,11.10888710968775,0.258625315730899,0.634225901686727
Florida,10,3.787878787878788,10.606060606060606,4.545454545454546,14.393939393939394,5.303030303030303,20.454545454545453,18.181818181818183,9.090909090909092,3.787878787878788,9.848484848484848,13.525428126621692,11.221587960560456,0.173585416294824,0.20855842701757
Georgia,10,8.253968253968255,9.841269841269842,4.761904761904762,12.38095238095238,5.396825396825397,18.095238095238095,15.238095238095235,9.841269841269842,4.761904761904762,11.428571428571429,13.801853486319503,11.502647837599294,0.170853303704219,0.303315627813482
Hawaii,10,1.818181818181818,9.090909090909092,1.818181818181818,5.454545454545454,12.727272727272728,12.727272727272728,23.636363636363637,5.454545454545454,1.818181818181818,25.454545454545453,12.696603773584906,10.587169811320754,0.0533776729744086,0.0801134349521446
Idaho,10,4.166666666666667,12.5,0,8.333333333333334,12.5,20.833333333333332,20.833333333333332,4.166666666666667,0,16.666666666666668,16.598841419261404,13.740043446777698,0.0854114528179003,0.0973777200468382
Illinois,10,3.571428571428572,12.5,0,7.142857142857143,12.5,14.285714285714286,23.214285714285715,5.357142857142857,5.357142857142857,16.071428571428573,16.37125748502994,13.43812375249501,0.235486308543915,0.587688146482336
Indiana,10,3.333333333333333,10,0.833333333333333,9.166666666666666,10,10.833333333333334,28.333333333333332,7.5,2.5,17.5,15.5059861373661,13.166351606805293,0.144861722047418,0.426179162139003
Iowa,10,2.73972602739726,13.6986301369863,0,8.219178082191782,8.219178082191782,13.6986301369863,28.767123287671232,9.58904109589041,4.109589041095891,10.95890410958904,13.662209711470796,11.24700914848698,0.179890501992278,0.268937168244712
Kansas,10,2.857142857142857,14.285714285714286,0,14.285714285714286,2.857142857142857,8.571428571428571,28.571428571428573,5.714285714285714,0,22.857142857142858,14.567460317460318,12.09722222222222,0.111463979336221,0.130848784152182
Louisiana,10,5.780346820809249,10.404624277456648,1.15606936416185,13.294797687861273,2.3121387283237,17.341040462427745,23.121387283236995,7.514450867052023,1.15606936416185,17.91907514450867,12.560912052117263,10.753094462540716,0.265859243463204,0.57812079363897
Maine,10,2.941176470588236,8.823529411764707,2.941176470588236,10.294117647058824,10.294117647058824,14.705882352941176,25,4.411764705882353,2.941176470588236,17.647058823529413,10.715361445783133,8.564006024096386,0.130772672285262,0.302494524614613
